expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,0.9,1.0,2,0.95,0.023092384358191165,0.023092384358191165,0.020636157749560846,0.025548610966821483
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,0.95,1.0,2,0.975,0.02265582830682894,0.02265582830682894,0.020636157749560846,0.024675498864097034
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,1.0,1.0,1,1.0,0.020636157749560846,0.020636157749560846,0.020636157749560846,0.020636157749560846
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,1.0,1.0,1,1.0,0.020636157749560846,0.020636157749560846,0.020636157749560846,0.020636157749560846
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,1.0,1.0,1,1.0,0.020636157749560846,0.020636157749560846,0.020636157749560846,0.020636157749560846
overnight_fnb_w5_nomag_20260409_101741,lstm_best_by_val,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",1.0,0.018606806507416307,0.020636157749560846,0.001,1.0,1.0,1,1.0,0.020636157749560846,0.020636157749560846,0.020636157749560846,0.020636157749560846
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,avg,4,"KDC,SAB,SBT,VNM",0.85,0.017820721724164268,0.017912541085457923,0.001,0.75,0.85,3,0.7999999999999999,0.017502708591736638,0.017912541085457923,0.01602381425385746,0.01857177043589453
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_signmag_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",0.8,0.01760785100738882,0.023525460471037873,0.001,0.75,0.8,2,0.775,0.023443239180058917,0.023443239180058917,0.02336101788907996,0.023525460471037873
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,avg,4,"KDC,SAB,SBT,VNM",0.95,0.014907951355286664,0.0217074956346317,0.001,0.95,0.95,1,0.95,0.0217074956346317,0.0217074956346317,0.0217074956346317,0.0217074956346317
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_ensemble,agree_only,4,"KDC,SAB,SBT,VNM",0.95,0.013916112096098998,0.022295309993529577,0.001,0.95,1.0,2,0.975,0.02146253226585121,0.02146253226585121,0.02062975453817284,0.022295309993529577
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,agree_only,4,"KDC,SAB,SBT,VNM",1.0,0.013676416631792865,0.02062975453817284,0.001,0.55,1.0,3,0.8333333333333334,0.02415103606389975,0.02062975453817284,0.019784073949672742,0.032039279703853674
overnight_fnb_w5_nomag_20260409_101741,lstm_ensemble,confirm_vn100_fnb_committee_20260408_235445_r01,lstm_best_by_val,avg,4,"KDC,SAB,SBT,VNM",1.0,0.013676416631792865,0.02062975453817284,0.001,0.95,1.0,2,0.975,0.020029831236286044,0.020029831236286044,0.01942990793439925,0.02062975453817284
