artifact,kind,policy,net_equity,net_sharpe,max_drawdown,avg_turnover,positive_fold_rate,relaxed_folds,is_oracle,source_output
portable_lstm_filter_signal_20260508_r05_signmag,gate,vn_h1_distribution_only,0.7108945470530029,-0.6384020525526058,-0.4543095282265771,0.2474606492043166,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,all_committee_candidates,1.2730506428006798,0.5770042793359997,-0.3292708790577011,0.1663239751244289,0.5416666666666666,0.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,h0_forecast_abs,1.007698256654094,0.1543397306723838,-0.4162120936172703,0.1791603710550026,0.5416666666666666,2.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,h3_rank_committee,0.8150847960859857,-0.1945288551371863,-0.491313371944579,0.1885448815105536,0.4583333333333333,3.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,h1_tradeability_filter,0.7521480005503628,-0.3873654236585954,-0.5382462597249347,0.1906871533115154,0.5416666666666666,2.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,h2_risk_conditioned,0.7521480005503628,-0.3873654236585954,-0.5382462597249347,0.1906871533115154,0.5416666666666666,2.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,committee,legacy_filter_shortlist,0.6671904157881193,-0.7819458543837402,-0.4466813950175242,0.1341067163342807,0.4166666666666667,0.0,False,
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,conservative_prior_transition_pressure_nonneg,1.6007896359446858,1.2813930158271347,-0.2172594505337014,0.2100235507633008,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_markup_all_else_transition_pressure_nonneg,1.6007896359446858,1.2813930158271347,-0.2172594505337014,0.2100235507633008,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_all_else_transition_pressure_nonneg,1.5723083174855892,1.1818194215898328,-0.2172594505337013,0.1793343062392982,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,oracle_eval_phase_best,1.5592624454771005,1.0507936292164948,-0.2529583126562613,0.2460888163049704,,,True,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,conservative_prior_transition_mr20_pressure_nonneg,1.5083505042338747,1.1525297350120574,-0.2172594505337013,0.2152512940345223,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_markup_all_else_transition_mr20_pressure_nonneg,1.5083505042338747,1.1525297350120574,-0.2172594505337013,0.2152512940345223,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_all_else_transition_mr20_pressure_nonneg,1.4458072441270189,1.009271257518293,-0.2172594505337012,0.1848100653835356,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,conservative_prior,1.4264607788397667,0.855089174728227,-0.2278464388908357,0.1945430817616269,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_markup_all_else,1.4264607788397667,0.855089174728227,-0.2278464388908357,0.1945430817616269,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_all_else,1.4033901058258178,0.7991060427651961,-0.2278464388908361,0.1638538372376243,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_distribution_only_transition_pressure_nonneg,1.3611592616982968,0.8198606286237458,-0.2172594505337013,0.2717969157149479,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,conservative_prior_transition_mr20_nonneg,1.3191455058299724,0.7906155860999622,-0.2172594505337014,0.2107175650229449,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_markup_all_else_transition_mr20_nonneg,1.3191455058299724,0.7906155860999622,-0.2172594505337014,0.2107175650229449,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_all_committee_transition_pressure_nonneg,1.2927777676384848,0.6912698373250737,-0.2580640942519452,0.160739629311288,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_distribution_only,1.292491200261942,0.634546586349963,-0.2375838547508899,0.2770745376105376,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_legacy_acc_all_else_transition_mr20_nonneg,1.2644475690716857,0.6666877912877515,-0.2172594505337012,0.1802763363719582,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_distribution_only_transition_mr20_pressure_nonneg,1.2284438489996925,0.5945771221946142,-0.2172594505337013,0.2654540081815642,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_all_committee_transition_mr20_pressure_nonneg,1.1887665038159472,0.5109240396437764,-0.2580640942519453,0.1662153884555254,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_distribution_only_transition_mr20_nonneg,1.185534666954399,0.503899010832442,-0.2391101259329652,0.2754374012745217,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_all_committee,1.153890434820566,0.4055159197677823,-0.3076035326226857,0.145259160309614,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_transition_only,1.126835805365348,0.3730528117064676,-0.3543986601995467,0.27734169259668,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,train_phase_regularized_m10_dd20_t25,1.1121685647016522,0.3414135031433133,-0.3424593443091037,0.2794164340973788,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,train_phase_regularized_m15_dd20_t25,1.1121685647016522,0.3414135031433133,-0.3424593443091037,0.2794164340973788,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,train_phase_best,1.09613761962109,0.3109926391569058,-0.3519372224601061,0.2858089364224208,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_distribution_transition,1.09329008988885,0.3084600480454426,-0.3942739505480911,0.2172022093628594,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_all_committee_transition_mr20_nonneg,1.039649595096279,0.1992760001610865,-0.258064094251945,0.1616816594439479,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,aggressive_prior,1.0196303828568023,0.1553489168850731,-0.3874811445645632,0.1737680806183353,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,vn_h1_markup_distribution_transition,1.0196303828568023,0.1553489168850731,-0.3874811445645632,0.1737680806183353,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,0.8918328104268429,-0.2628477226887976,-0.2301477818647815,0.0456673684172578,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,train_phase_robust_abstain_m15_dd20_t25_ts050_pf60,0.8918328104268429,-0.2628477226887976,-0.2301477818647815,0.0456673684172578,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_h1,0.7362594325425716,-0.4991455440697872,-0.5464905885201494,0.1635046136289757,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r01_market_leader_k3w60,gate,baseline_legacy,0.6671904157881193,-0.7819458543837402,-0.4466813950175242,0.1341067163342807,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,h0_forecast_abs,1.007698256654094,0.1543397306723838,-0.4162120936172703,0.1791603710550026,0.5416666666666666,2.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,h1_tradeability_filter,0.8668630147027272,-0.097824807510351,-0.4383624793956711,0.1670246069682159,0.5416666666666666,1.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,h2_risk_conditioned,0.8668630147027272,-0.097824807510351,-0.4383624793956711,0.1670246069682159,0.5416666666666666,1.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,legacy_filter_shortlist,0.78592815035502,-0.3891584476863937,-0.4239140027847869,0.1576893971559006,0.4166666666666667,0.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,all_committee_candidates,0.7690382183277863,-0.3392572876583501,-0.3512452067145123,0.1520525576701926,0.375,0.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,committee,h3_rank_committee,0.6213236849759505,-0.6863745620251075,-0.4960873872531727,0.1749853550602545,0.4583333333333333,1.0,False,
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,oracle_eval_phase_best,1.3854593932261956,0.7997411783602889,-0.3071644838364363,0.2760512704807644,,,True,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_transition_only,1.2552754181189578,0.5919327680742733,-0.2172594505337014,0.2555384783696497,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,conservative_prior_transition_mr20_pressure_nonneg,1.2244234218381669,0.6235322126744508,-0.2172594505337012,0.177593107143765,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_markup_all_else_transition_mr20_pressure_nonneg,1.2244234218381669,0.6235322126744508,-0.2172594505337012,0.177593107143765,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,conservative_prior_transition_mr20_nonneg,1.2148615797161153,0.5931356607054635,-0.2172594505337014,0.1794729723377059,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_markup_all_else_transition_mr20_nonneg,1.2148615797161153,0.5931356607054635,-0.2172594505337014,0.1794729723377059,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,conservative_prior_transition_pressure_nonneg,1.212766130047374,0.5993468232110842,-0.2172594505337013,0.1683527443319737,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_markup_all_else_transition_pressure_nonneg,1.212766130047374,0.5993468232110842,-0.2172594505337013,0.1683527443319737,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_all_else_transition_mr20_pressure_nonneg,1.1978997730059575,0.5760120205206454,-0.2172594505337012,0.1350080539888589,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_all_else_transition_mr20_nonneg,1.195734615877839,0.5643899808332834,-0.2172594505337015,0.1373839509288315,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_all_else_transition_pressure_nonneg,1.1864950032661794,0.5511603878674934,-0.2172594505337014,0.1257676911770676,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_distribution_only_transition_mr20_nonneg,1.1678229243242804,0.4646076756475008,-0.2651550336776627,0.2388731141608169,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,conservative_prior,1.123430719845341,0.3756430684752625,-0.2349364704861767,0.1589584703680525,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_markup_all_else,1.123430719845341,0.3756430684752625,-0.2349364704861767,0.1589584703680525,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_distribution_only_transition_pressure_nonneg,1.1218887916142175,0.3759141919962455,-0.2651550336776621,0.2304760156814355,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_distribution_only_transition_mr20_pressure_nonneg,1.117441172035637,0.3672141821846829,-0.265155033677662,0.2283143215554557,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_distribution_transition,1.109326596309521,0.3339756697175517,-0.3808923705363225,0.1961230120222755,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_legacy_acc_all_else,1.0833483779140476,0.295072830340452,-0.2349364704861765,0.1172350743248034,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_distribution_only,1.073646202653185,0.2688131460543075,-0.3277675147986094,0.2397050677638095,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,aggressive_prior,1.0238342240585057,0.1679829053199052,-0.3472414483498995,0.145513086784374,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,vn_h1_markup_distribution_transition,1.0238342240585057,0.1679829053199052,-0.3472414483498995,0.145513086784374,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_all_committee_transition_mr20_pressure_nonneg,1.0157891333639506,0.1411153840152209,-0.2978545250312798,0.1173453786040893,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_all_committee_transition_mr20_nonneg,1.013953134115659,0.1376751083522804,-0.2978545250312802,0.1197212755440619,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_all_committee_transition_pressure_nonneg,1.0061181730455324,0.1174645283766202,-0.2978545250312798,0.108105015792298,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_all_committee,0.9186524070967326,-0.071059228093513,-0.3512452067145125,0.0995723989400339,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,train_phase_robust_abstain_m10_dd20_t25_ts050_pf60,0.9180896554195672,-0.1741876429298169,-0.2172594505337015,0.0405003708575137,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,train_phase_robust_abstain_m15_dd20_t25_ts050_pf60,0.9180896554195672,-0.1741876429298169,-0.2172594505337015,0.0405003708575137,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,train_phase_regularized_m10_dd20_t25,0.8597328727352129,-0.1764051696625235,-0.3984565153704544,0.2584075238431675,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,train_phase_regularized_m15_dd20_t25,0.8597328727352129,-0.1764051696625235,-0.3984565153704544,0.2584075238431675,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_h1,0.8260705909449518,-0.2561315920491438,-0.4383624793956706,0.1240682577618667,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,train_phase_best,0.7648834533445074,-0.3813666921371211,-0.4648213736477147,0.2466386311302351,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
portable_lstm_filter_signal_20260512_r02_no_leader_seed43,gate,baseline_legacy,0.7640416978144782,-0.4525357727664476,-0.4239140027847865,0.142383274706921,,,False,wyckoff_phase_gate_execution_transition_risk_filter_strict_nonoverlap_m06_20260512_r01
