run_name,sector,stocks,feature_columns,best_by_val_model,best_by_val_val_rel_score,best_by_val_test_rel_score,best_by_val_test_directional_accuracy,best_by_val_backtest_final_equity,best_by_val_backtest_trade_count,best_by_val_backtest_threshold,best_by_test_model,best_by_test_test_rel_score,run_dir,candidate_score,candidate_mean_val_rel_score,candidate_mean_test_rel_score,candidate_feature_overlap,candidate_support_count
mini_bat_ong_san_g01_return_w15_pruned_v1,Bất động sản,"KOS,DXG,NLG,DIG,TCH,VHM","close_position,momentum_20,gap_open,vwap_gap,bb_width,above_ma_200,upper_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm,0.010385594309123225,0.019785624648731348,0.47694103911266783,6.034583687800491,930,0.0,lstm_ensemble,0.029036658576861774,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_bat_ong_san_g01_return_w15_pruned_v1,0.2903437607842056,0.07090020014335541,0.07622045461503373,0.06666666666666667,6
mini_bat_ong_san_g02_return_w15_pruned_v1,Bất động sản,"KOS,DIG,VHM,SIP,BCM,VIC","vwap_gap,upper_shadow,volatility_20,close_position,bb_width,gap_open,lower_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_52,0.004928669723800794,0.005598899470091845,0.45284124194493264,2.441929218381196,1131,0.0,lstm,0.011532389572287749,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_bat_ong_san_g02_return_w15_pruned_v1,0.28205417245924935,0.05720094430026479,0.08703978965130243,0.06666666666666667,6
mini_bat_ong_san_g03_return_w15_pruned_v1,Bất động sản,"KOS,DXG,VHM,KDH,KBC,BCM","volatility_20,vwap_gap,gap_open,momentum_20,close_position,upper_shadow,obv_change,lower_shadow,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm_signmag_seed_52,0.011275376973893247,0.0042164250119193225,0.46280023432923256,2.7690549040448182,803,0.0,lstm_ensemble,0.0235656363411062,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_bat_ong_san_g03_return_w15_pruned_v1,0.2777298546090261,0.05797112856557405,0.07596189653134858,0.08888888888888888,6
