Date,long_count,short_count,long_mean_prediction,short_mean_prediction,long_return,short_return,long_short_return,equity
2012-05-10,2,2,0.00138966335,-1.7871817999999996e-05,-0.0034144695000000013,-0.0095617785,0.006147308999999998,1.006147309
2012-05-11,2,2,0.0015804772,-8.75443505e-05,0.02741961,-0.009690645,0.037110255,1.0434856922045537
2012-05-14,2,2,0.00265640865,3.2991778000000005e-05,-0.0236051215,-0.0015596609999999986,-0.022045460500000003,1.0204815695947431
2012-05-15,2,2,0.0014989202499999998,0.000226251915,-0.0170454475,0.0025000491999999995,-0.0195454967,1.0005357504438182
2012-05-16,3,3,0.0013802427333333334,2.328768333333335e-06,-0.007890944333333334,-0.007694255666666666,-0.0001966886666666676,1.000338956401111
2012-05-17,3,3,0.0013034753333333333,-0.00020520616666666667,-0.008159525166666667,-0.022710166166666667,0.014550641,1.0148945294340181
2012-05-18,3,3,0.0017871073333333334,0.00042611071,0.03153007333333333,0.031758928,-0.00022885466666666687,1.0146622660847826
2012-05-21,3,3,0.00034887447333333335,-0.00026137158333333334,-0.012212970333333335,-0.007235465333333334,-0.004977505000000001,1.0096117795820343
2012-05-22,3,3,0.00022855999666666666,-0.00036376443999999996,-0.019450070333333333,-0.012927987933333334,-0.006522082399999999,1.0030270083635897
2012-05-23,3,3,0.0006244656499999999,-3.852474033333333e-05,-0.010955356333333333,-0.006028137766666666,-0.004927218566666666,0.9980848750651125
2012-05-24,3,3,0.0008698482466666666,-0.000102534582,0.023722284,0.039908841,-0.016186557,0.9819293173440331
2012-05-25,3,3,0.0010284073166666665,-0.0001320566396666667,0.0012462449999999998,0.0080153559,-0.0067691109,0.97528252889897
2012-05-28,3,3,0.0007049607333333334,-0.00045989233333333337,-9.70653333333335e-05,-0.010428163833333335,0.010331098500000002,0.9853582687703544
2012-05-29,3,3,0.0003624972333333334,-0.0003918427466666667,0.010400029166666666,0.004033223766666667,0.0063668054,0.9916318531168961
2012-05-30,3,3,0.0008523716166666667,-0.0004824027533333333,-0.0121423172,-0.007747898366666666,-0.004394418833333334,0.987274207425826
2012-05-31,3,3,0.00038118070666666665,-0.00020754182333333334,0.006487769733333333,0.0060262577999999995,0.00046151193333333375,0.9877298462540252
2012-06-01,3,3,0.00015414354666666666,-0.00048225432333333335,-0.04996367766666667,-0.020378136433333333,-0.02958554123333334,0.9585073241602827
2012-06-04,3,3,0.0010662526666666667,-9.1320238e-05,0.02029592566666667,0.0054174372,0.01487848846666667,0.972768464328017
2012-06-05,3,3,0.00093757112,-0.00014101967,0.018241066666666667,-0.005591070333333333,0.023832137,0.995951615639162
2012-06-06,3,3,0.0006117577533333333,-0.00048341897333333326,0.016419137333333333,0.0029259352000000002,0.013493202133333333,1.0093901921040012
