Date,long_count,short_count,long_mean_prediction,short_mean_prediction,long_return,short_return,long_short_return,equity
2012-05-10,2,2,0.0031890677,-0.0019485631,0.0141643315,-0.012160904,0.026325235500000002,1.0263252355
2012-05-11,2,2,-0.0016046836,-0.005613510299999999,0.005765855,-0.01869163,0.024457485,1.051426569552363
2012-05-14,2,2,0.0021733944,-0.0030552865500000003,-0.047929479,0.005281312000000001,-0.053210791,0.9954793301080652
2012-05-15,2,2,0.00533891385,-0.000235528277,0.007575758,0.005000024,0.0025757340000000005,0.9980434200649219
2012-05-16,3,3,0.001328139277,-0.003806962,0.0033806786666666666,-0.009772884333333334,0.013153563,1.0111712470674812
2012-05-17,3,3,0.0031025703333333334,-0.002166912033333333,-0.029317452333333337,-0.024066395833333334,-0.005251056500000004,1.0058615297179543
2012-05-18,3,3,-0.0012037785,-0.0065006967,0.03561008833333334,0.02590675766666667,0.00970333066666667,1.0156217367456868
2012-05-21,3,3,0.0048139321666666665,-0.0018060190666666666,-0.013124087333333333,-0.016180889,0.0030568016666666677,1.018726290963274
2012-05-22,3,3,0.0028030330666666665,-0.0027699933,-0.031590860766666666,-0.0118539315,-0.019736929266666668,0.9986197622164381
2012-05-23,3,3,0.0029722555666666663,5.169733333333339e-06,-0.02411324433333333,-0.011006282,-0.01310696233333333,0.985530890607745
2012-05-24,3,3,0.0015365638966666668,-0.0034050661,0.035830463666666666,0.028809090666666665,0.007021373000000001,0.9924506705937242
2012-05-25,3,3,0.0065160532,0.00016229156999999993,0.009302324333333334,-0.0020189841000000006,0.011321308433333335,1.003686510740384
2012-05-28,3,3,0.0030116946666666664,-0.00015174624666666666,-0.012947234333333335,-0.0029242817333333337,-0.010022952600000001,0.9936266084179738
2012-05-29,3,3,0.005523562,-0.0003763269000000001,0.009249589166666667,0.0080187662,0.001230822966666668,0.9948495868679057
2012-05-30,3,3,0.004016796433333333,-0.0017490002766666667,-0.018142040666666664,-0.005134834466666667,-0.013007206199999998,0.9819093731535301
2012-05-31,3,3,0.0029602148999999995,-0.0029275963,0.004410492266666667,0.003577226333333333,0.0008332659333333344,0.9827275647837997
2012-06-01,3,3,-0.0036215822666666665,-0.007234225366666666,-0.012966881666666666,-0.044638781999999995,0.03167190033333333,1.0138524142704515
2012-06-04,3,3,0.0026961461333333335,-0.0031094428666666673,0.005910176,0.0060503881999999995,-0.00014021219999999987,1.0137102597929712
2012-06-05,3,3,0.006633451433333333,0.0013208596333333334,0.013059584666666665,-0.0007479282666666666,0.013807512933333332,1.0277070773157153
2012-06-06,3,3,0.00164806523,-0.0035978279333333334,0.0053080081999999995,0.023907439333333336,-0.018599431133333337,1.0085923103059424
2012-06-07,3,3,0.009559560666666666,0.004364019133333333,-0.015729865166666666,-0.0015432099000000001,-0.014186655266666666,0.9942837588950212
2012-06-08,3,3,-0.0006808229133333333,-0.005627326633333335,-0.005987787666666668,0.0001544078333333334,-0.006142195500000001,0.9881766736654132
2012-06-11,3,3,0.006681925866666667,0.0018450334000000002,-0.0046882155,-0.0039550607,-0.0007331548,0.9874521871938673
2012-06-12,3,3,0.004081818333333333,0.0003929841766666667,-0.0114455866,0.004917176,-0.0163627626,0.9712947414759633
2012-06-13,2,2,0.00416263565,-0.00236622315,-0.0214702525,-0.0136374805,-0.007832771999999998,0.9636868112211832
2012-06-14,3,3,0.0015840817666666668,-0.002703234066666667,-0.009620292899999999,0.021453032499999997,-0.031073325399999997,0.933741857352419
2012-06-15,2,2,0.00796070925,0.0006002649830000001,0.018683522,0.008832379500000001,0.0098511425,0.9429402814474124
2012-06-18,3,3,0.004063831433333334,-0.005773718933333334,-0.012879411333333333,-0.008309504666666667,-0.004569906666666667,0.9386311323689573
2012-06-19,3,3,0.0016110011133333333,-0.006261496233333333,0.004941941133333333,-0.0025081515,0.007450092633333333,0.9456240212536368
2012-06-20,2,2,-0.00163911672,-0.0079790168,0.00304877085,-0.006700323,0.009749093850000001,0.9548429985836528
2012-06-21,3,3,0.0003859617833333333,-0.005252138,-0.006873256,-0.017558230666666667,0.010684974666666666,0.9650454718341632
2012-06-22,3,3,0.00045817381333333333,-0.006100618499999999,0.0030983679999999993,-0.0012969837999999999,0.004395351799999999,0.9692871861858713
2012-06-25,3,3,-0.0012917992,-0.0050451535,-0.017484643,-0.013716570666666669,-0.003768072333333332,0.9656348419565498
2012-06-26,3,3,0.005787816166666667,-0.0006222170399999999,0.005555558333333333,-0.003866250766666667,0.0094218091,0.9747328690977731
2012-06-27,2,2,0.00294009505,-0.0023261281,-0.00294121985,-0.0035714528,0.0006302329499999998,0.9753471778693267
2012-06-28,3,3,0.0036914803333333336,-0.0011271549833333334,0.004878048166666667,-0.0019723805666666664,0.006850428733333334,0.9820287242015783
2012-06-29,2,2,0.0017824092,-0.0038110648500000004,0.016672179,-0.0139880708,0.030660249799999997,1.012137970196374
2012-07-02,3,3,0.0063745087333333325,0.0008555043866666667,-0.008809018333333333,-0.014043398766666666,0.005234380433333333,1.0174358853834036
2012-07-03,2,2,0.00367115485,-0.0009935349425,-0.0077720205,0.0021276567,-0.0098996772,1.0073635985464118
2012-07-04,2,2,0.00110944465,-0.0045292553999999995,0.021052642,-0.0021276255,0.0231802675,1.03071455623048
2012-07-05,2,2,0.0021792036,-0.00298868165,0.0010339646999999999,0.00251255,-0.0014785853000000002,1.0291905568391415
2012-07-06,3,3,0.0013525382466666666,-0.007788286800000001,-0.012483269133333334,-0.015833627,0.0033503578666666655,1.0326387135175465
2012-07-09,3,3,0.003390018866666667,-0.0058517351999999995,-0.009643746366666666,-0.007719293999999999,-0.0019244523666666668,1.030651449501406
2012-07-10,3,3,0.002412883733333333,-0.0036814446,0.0076240046666666665,0.0022596277666666665,0.0053643769000000004,1.0361802523290629
2012-07-11,3,3,0.0011055554733333335,-0.004035576566666667,0.0020576132,0.007187663800000001,-0.005130050600000001,1.030864595203894
2012-07-12,3,3,0.006127661166666666,-0.0009880991493333333,0.015975674666666665,0.005593387466666666,0.0103822872,1.0415673274956123
