model,split,rows,pred_pos_rate,actual_pos_rate,pred_mean,actual_mean,pred_abs_mean,actual_abs_mean,pred_abs_over_actual_abs,corr
arima,test,1165,0.8437768240343347,0.41630901287553645,0.0003998738300314163,0.0004335067446351932,0.0006237849533771673,0.00931762289914163,0.06694679105704443,-0.04078800419693343
arima,train,9756,0.7653751537515375,0.4073390733907339,0.0003523040410173555,0.0003523040385750666,0.0007872030823858302,0.01222041057508798,0.06441707318660714,0.05973839259361914
arima,val,997,0.8886659979939819,0.38214643931795383,0.0005186073143592097,-5.011276830491477e-05,0.0006032039421749971,0.008221714819859578,0.07336716918445725,-0.02177219628711658
linear_regression,test,1165,0.559656652360515,0.41630901287553645,0.00048203284180291846,0.0004335067446351932,0.002334944191370301,0.00931762289914163,0.2505944076772418,0.0768765435149211
linear_regression,train,9756,0.535670356703567,0.4073390733907339,0.00035230055837776037,0.0003523040385750666,0.0026505633688622067,0.01222041057508798,0.21689642525313632,0.1908970034120295
linear_regression,val,997,0.522567703109328,0.38214643931795383,0.0003145301754212638,-5.011276830491477e-05,0.0020565186056379138,0.008221714819859578,0.25013256366790865,-0.0326238835885568
lstm,test,1165,0.5030042918454936,0.41630901287553645,-0.00013623837704515015,0.0004335067446351932,0.0011044129319009441,0.00931762289914163,0.11852947300568327,0.03755957650424302
lstm,train,9756,0.474989749897499,0.4073390733907339,-0.000253510331282375,0.0003523040385750666,0.001438189164813074,0.01222041057508798,0.1176874668797877,0.07638044288947031
lstm,val,997,0.42326980942828485,0.38214643931795383,-0.00018784446481574728,-5.011276830491477e-05,0.000979263561041023,0.008221714819859578,0.11910697251084518,0.013476322554344215
lstm_best_by_val,test,1165,0.08497854077253218,0.41630901287553645,-0.0012737199788198286,0.0004335067446351932,0.0014453280729166524,0.00931762289914163,0.15511768275681137,0.04953932574890216
lstm_best_by_val,train,9756,0.16851168511685116,0.4073390733907339,-0.0012696466472221523,0.0003523040385750666,0.0017166054713907873,0.01222041057508798,0.14047035988219478,0.05910417732017355
lstm_best_by_val,val,997,0.11735205616850551,0.38214643931795383,-0.001139554173589669,-5.011276830491477e-05,0.0012667239446811434,0.008221714819859578,0.15407052816054478,0.05656428700944505
lstm_ensemble,test,1165,0.24120171673819743,0.41630901287553645,-0.00040584280921484976,0.0004335067446351932,0.0007691335967511588,0.00931762289914163,0.08254611772515648,0.08345584292998437
lstm_ensemble,train,9756,0.34184091840918407,0.4073390733907339,-0.00015513181976818736,0.0003523040385750666,0.0008196552556469102,0.01222041057508798,0.06707264462274494,0.07988082397938026
lstm_ensemble,val,997,0.12738214643931794,0.38214643931795383,-0.0005907952560102307,-5.011276830491477e-05,0.000728622333360682,0.008221714819859578,0.08862169867540194,0.01715992471271015
lstm_seed_102,test,1165,0.5030042918454936,0.41630901287553645,-0.00013623837704515015,0.0004335067446351932,0.0011044129319009441,0.00931762289914163,0.11852947300568327,0.03755957650424302
lstm_seed_102,train,9756,0.474989749897499,0.4073390733907339,-0.000253510331282375,0.0003523040385750666,0.001438189164813074,0.01222041057508798,0.1176874668797877,0.07638044288947031
lstm_seed_102,val,997,0.42326980942828485,0.38214643931795383,-0.00018784446481574728,-5.011276830491477e-05,0.000979263561041023,0.008221714819859578,0.11910697251084518,0.013476322554344215
lstm_seed_112,test,1165,0.3133047210300429,0.41630901287553645,-0.0004465094867860086,0.0004335067446351932,0.0011534866609444634,0.00931762289914163,0.12379623788495737,0.01657997647489789
