loss,val_loss,val_rel_score,learning_rate
1.3571126461029053,1.3853180408477783,-0.030256133907955673,0.0003000000142492354
1.3514280319213867,1.3866980075836182,-0.023887164332601962,0.0003000000142492354
1.3461328744888306,1.3769500255584717,-0.037814326387152875,0.0003000000142492354
1.3433948755264282,1.3629236221313477,-0.02320612775614328,0.0003000000142492354
1.335028052330017,1.3743338584899902,-0.024852351275792106,0.0003000000142492354
1.3273038864135742,1.3651365041732788,-0.04031229161065264,0.0003000000142492354
1.3257970809936523,1.3735677003860474,-0.02683949767302396,0.0003000000142492354
1.32293701171875,1.3562146425247192,-0.007795143243541025,0.0003000000142492354
1.319966435432434,1.3696203231811523,-0.02808451652752786,0.0003000000142492354
1.3159055709838867,1.3616441488265991,-0.026724271404528155,0.0003000000142492354
1.3095288276672363,1.3683955669403076,-0.014724661268920913,0.0003000000142492354
1.3085278272628784,1.3612017631530762,-0.011976115864751558,0.0003000000142492354
1.3037002086639404,1.3671756982803345,-0.025881858707866412,0.0003000000142492354
1.297794222831726,1.3634490966796875,-0.025653679839925836,0.0003000000142492354
1.2893073558807373,1.3778221607208252,-0.012718304054121887,0.0001500000071246177
1.28363037109375,1.370764136314392,-0.0026895422383728107,0.0001500000071246177
1.2775992155075073,1.3625928163528442,-0.004424649683565596,0.0001500000071246177
1.278745412826538,1.3636586666107178,-0.01695882564543827,0.0001500000071246177
1.2770384550094604,1.3627279996871948,-0.002886661611567698,0.0001500000071246177
1.273166298866272,1.3718208074569702,0.003839976955283153,0.0001500000071246177
1.2689340114593506,1.3691143989562988,0.0030199294285198075,0.0001500000071246177
1.2668752670288086,1.3702586889266968,-0.002487549309700965,0.0001500000071246177
1.2641485929489136,1.372844934463501,-3.738679090603547e-05,0.0001500000071246177
1.2626326084136963,1.3740112781524658,-0.0006871691104375355,0.0001500000071246177
1.2582169771194458,1.3768619298934937,0.008059466953202254,0.0001500000071246177
1.257425308227539,1.3801920413970947,0.0006169848136021727,0.0001500000071246177
1.2578693628311157,1.3679990768432617,0.007086549550704202,0.0001500000071246177
1.2525396347045898,1.3818377256393433,0.003830821895376757,0.0001500000071246177
1.2511872053146362,1.3818013668060303,0.008147901357360876,0.0001500000071246177
1.2501561641693115,1.3813129663467407,0.006616909751712918,0.0001500000071246177
1.2460896968841553,1.3912197351455688,0.0010931927320676493,0.0001500000071246177
1.2433048486709595,1.381780743598938,0.0061397102351326005,7.500000356230885e-05
1.2390857934951782,1.3797718286514282,0.006722848252271985,7.500000356230885e-05
1.237108826637268,1.3837201595306396,0.004240307278674416,7.500000356230885e-05
1.2376947402954102,1.3885482549667358,0.008872007598114573,7.500000356230885e-05
1.2349250316619873,1.3863804340362549,0.009964184170254797,7.500000356230885e-05
1.2349005937576294,1.3862656354904175,0.009956587950223694,7.500000356230885e-05
1.2338788509368896,1.3867791891098022,0.010728286445957358,7.500000356230885e-05
1.2318778038024902,1.3897987604141235,0.011043399282087973,7.500000356230885e-05
1.2333484888076782,1.3881101608276367,0.01129165832893142,7.500000356230885e-05
1.227791666984558,1.392438530921936,0.010615089775100284,7.500000356230885e-05
1.2300852537155151,1.4000203609466553,0.010885456804297866,7.500000356230885e-05
1.2274808883666992,1.398856520652771,0.006105815181204233,7.500000356230885e-05
1.228066086769104,1.3920142650604248,0.011000287918393026,7.500000356230885e-05
1.2210369110107422,1.3960380554199219,0.006537528664637526,7.500000356230885e-05
1.2233434915542603,1.4045379161834717,0.004558525792058288,7.500000356230885e-05
1.2192214727401733,1.4040974378585815,0.008889840835177854,3.7500001781154424e-05
1.218729019165039,1.4010907411575317,0.010972737669423527,3.7500001781154424e-05
1.2167044878005981,1.3969966173171997,0.006780260406549554,3.7500001781154424e-05
1.2216310501098633,1.398770809173584,0.012403778474225802,3.7500001781154424e-05
1.2174031734466553,1.404468297958374,0.009037954875810938,3.7500001781154424e-05
1.2193078994750977,1.4067097902297974,0.009861713649151671,3.7500001781154424e-05
1.219223976135254,1.4030039310455322,0.008155527769242332,3.7500001781154424e-05
1.2177397012710571,1.404788851737976,0.006839569079224561,3.7500001781154424e-05
1.2141164541244507,1.4082400798797607,0.009559334225868965,3.7500001781154424e-05
1.2154924869537354,1.4054783582687378,0.00705632695177516,3.7500001781154424e-05
1.2115188837051392,1.4058746099472046,0.008270481878005942,1.8750000890577212e-05
1.2129426002502441,1.4073070287704468,0.008816062099579525,1.8750000890577212e-05
1.2136136293411255,1.4072773456573486,0.008904149049985932,1.8750000890577212e-05
1.213767647743225,1.4082775115966797,0.009735631368824715,1.8750000890577212e-05
