seed,candidate,split,n_obs,n_days,rel_score,median_abs_error,q90_abs_error,daily_q90_abs_error_median,daily_q90_abs_error_q90,daily_q90_abs_error_max,spike_days_ge_5pct,spike_days_ge_7pct,spike_days_ge_8pct,prediction_actual_abs_q90_ratio,directional_accuracy
71,stressaux_w20_sign_scale,train,129720,1970,0.021918869984913214,0.0098202547125,0.036016757142000005,0.031181095559125002,0.04826042603053,0.09388608420750003,167,13,2,0.18188322279063324,0.47439870490286773
71,stressaux_w20_daily_scale,train,129720,1970,0.022667822731222365,0.009813298629999998,0.03598805048800002,0.031148313236100005,0.0485611058252,0.09173284674000001,167,13,2,0.19322856680770595,0.47439870490286773
71,simplex_rel,train,129720,1970,0.030296758326003648,0.00962043242,0.03593966176100001,0.0308136986571,0.048898674315100005,0.07859400872900002,178,9,0,0.126914789492769,0.48509867406722174
71,simplex_tail,train,129720,1970,0.027311080142097488,0.009728848325000001,0.035892728624500006,0.030883493154,0.04790130351556,0.08074888931000002,163,8,1,0.14044183519872175,0.4817221708294789
71,base,val,60468,659,0.017442161424705116,0.0123974946,0.04926890316000001,0.03661424774500001,0.06605762602599999,0.09533655599999999,166,44,16,0.12324493998577106,0.4935668452735331
71,weighted,val,60468,659,0.0039057739088914634,0.01267411325,0.049736020600000014,0.03680921414,0.06523154860000002,0.079917407,158,45,0,0.09081246020086756,0.48418998478534103
71,instance,val,60468,659,0.00889475645368698,0.01240485473775,0.049898474810000024,0.03742573308,0.065540011854,0.0861486616,176,35,3,0.13323156439691794,0.49163193755374746
71,tail_loss,val,60468,659,0.014817542038234932,0.012569437599999999,0.04912285745,0.037262908340000005,0.064769370824,0.09083735000000001,169,32,4,0.14956026179357892,0.49639478732552755
71,tailstress,val,60468,659,0.018958215986625393,0.0125516782,0.04884625780000002,0.03734109293000001,0.063199648824,0.0846597484,170,19,3,0.13371862355188785,0.4907885162399947
71,stressaux_w20,val,60468,659,0.019627403401236698,0.012459798925,0.04897957390000002,0.036876397963999996,0.06374997633280001,0.09279294390000001,167,28,3,0.1627048298764484,0.5036713633657471
71,base_scale,val,60468,659,0.016464183706871194,0.0123946684,0.049348274209,0.0363824157,0.0663115141596,0.0927248401,163,43,14,0.11092044598719397,0.4935668452735331
71,weighted_scale,val,60468,659,0.0023126854613948478,0.012580573435499998,0.05004318510000002,0.036795761659999995,0.06729511982492001,0.0725064807,167,32,0,0.027243738060260272,0.48418998478534103
71,instance_scale,val,60468,659,0.00903860577562332,0.012431905322499999,0.04983353047150002,0.03763362689799999,0.06550050970380002,0.08869324099,176,35,5,0.15321629905645565,0.49163193755374746
71,tail_loss_scale,val,60468,659,0.012962294509693661,0.012572591721250002,0.049256395278500016,0.03703084145700003,0.06477201684740001,0.08977020175,167,32,4,0.1420822487039,0.49639478732552755
71,tailstress_scale,val,60468,659,0.022181710333714633,0.012566181370500001,0.0485742687775,0.0375303604015,0.06317190244032,0.08732568015999999,168,21,3,0.15377641708467105,0.4907885162399947
71,stressaux_w20_scale,val,60468,659,0.020626638534884778,0.0124697556375,0.04888433947050002,0.03689146378400001,0.06358802203600002,0.09395862661500001,167,29,3,0.17084007137027082,0.5036713633657471
71,tail_loss_sign_scale,val,60468,659,0.012557916939650249,0.012572591721250002,0.049286876717500004,0.036863978799999995,0.0647924009478,0.08977020175,167,32,4,0.13839686727584855,0.49639478732552755
71,tail_loss_daily_scale,val,60468,659,0.014817542038234932,0.012569437599999999,0.04912285745,0.037262908340000005,0.064769370824,0.09083735000000001,169,32,4,0.14956026179357892,0.49639478732552755
71,tailstress_sign_scale,val,60468,659,0.02191820396815769,0.012609294156249999,0.04850790596250001,0.03751480147900001,0.063239366768,0.08904829199999999,167,21,3,0.1627237506296392,0.4907885162399947
71,tailstress_daily_scale,val,60468,659,0.02416443661572132,0.012669607059999997,0.048217962150000016,0.0376411024335,0.063436053798,0.09214880304,165,26,7,0.1851306072616022,0.4907885162399947
71,stressaux_w20_sign_scale,val,60468,659,0.02163396584617694,0.01247948355625,0.048788952651000014,0.03667340561499999,0.06389708962384001,0.10095272290500001,162,29,7,0.18479356035708364,0.5036713633657471
71,stressaux_w20_daily_scale,val,60468,659,0.023740912472665632,0.012520165265000001,0.048548770422000016,0.037069656544,0.0630637848912,0.09745567476000001,162,31,6,0.1939588954354255,0.5036713633657471
71,simplex_rel,val,60468,659,0.012185581369674625,0.012395708305,0.04966870970600001,0.03674644269200001,0.06427492920640002,0.08396729429,170,25,1,0.10873255889199343,0.5009261096778461
71,simplex_tail,val,60468,659,0.02013246261102586,0.012472849685,0.048915401694000014,0.037010430024,0.06323561889320001,0.081020287265,172,24,2,0.12220278076154803,0.49622941059734077
