model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
linear_regression,0.0,3,102,0.3355263157894737,0.6078431372549019,0.011628816390196075,0.012548730892156862,1.279970551,3.0220441368287236,2.7549999849076423
linear_regression,0.0025,3,93,0.3059210526315789,0.5376344086021505,0.008886058504301075,0.009793031807526883,0.9107519581000001,2.0530330203178346,1.8987670462887842
linear_regression,0.005,3,81,0.26644736842105265,0.5308641975308642,0.00782916298024691,0.008251921207407406,0.6684056178,1.624264459766616,1.5793088261854216
linear_regression,0.01,3,61,0.20065789473684212,0.47540983606557374,0.008173122763934426,0.0016122149377049188,0.09834511120000004,0.9647322971415758,1.4489718269464438
linear_regression,0.015,3,36,0.11842105263157894,0.5,0.0027860948944444437,0.011006254855555557,0.3962251748,1.38816843824397,1.0318528421811393
linear_regression,0.02,3,22,0.07236842105263158,0.5,0.011693812090909094,0.011745968090909092,0.258411298,1.2353135269765654,1.2335885588358013
lstm,0.0,3,102,0.3355263157894737,0.5686274509803921,0.011628816390196075,0.013542736176470584,1.3813590899999997,3.349424288199584,2.7549999849076423
lstm,0.0025,3,90,0.29605263157894735,0.5,0.008590728914444443,0.011190473356666668,1.0071426021,2.3046617071667996,1.8248554747715076
lstm,0.005,3,70,0.23026315789473684,0.6285714285714286,0.012034502052857143,0.018822251187142855,1.3175575831,3.2730154005573784,2.034994181989237
lstm,0.01,3,56,0.18421052631578946,0.6607142857142857,0.011896361428571426,0.019270785303571427,1.0791639769999999,2.631805201758426,1.7391169935249133
lstm,0.015,3,45,0.14802631578947367,0.5777777777777777,0.008948049737777778,0.015188133884444448,0.6834660248000002,1.776167908968499,1.3404953039905967
lstm,0.02,3,35,0.11513157894736842,0.5714285714285714,0.017412639085714287,0.015769662685714288,0.5519381940000001,1.5839152815246242,1.6781234984524593
