n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,fold_id,test_start,test_end
1949,-0.00686514647791614,0.026176259020576256,0.02599778044968844,0.010055129183456302,0.03224225967423991,0.4899948691636737,0.09765822012907302,ridge_last_step,28,2022-08-05,2022-09-06
1950,0.00994548962093722,0.0472955784178339,0.04777068123221398,0.016033241525292397,0.062524673785083,0.48717948717948717,0.0745698168202114,ridge_last_step,29,2022-09-07,2022-10-05
1945,0.01956986640915881,0.05402331170043908,0.05510164350271225,0.02070742889191024,0.06663176561705768,0.506426735218509,0.08681506046932293,ridge_last_step,30,2022-10-06,2022-11-03
710,-0.024593798539433998,0.07542420529061929,0.07361376322805882,0.03996648092288524,0.0709154487354681,0.48450704225352115,0.0944765566491172,ridge_last_step,31,2022-11-04,2022-11-15
1881,0.03964923498493067,0.04342916049063206,0.04522218555212021,0.014886702410876751,0.05708491615951061,0.5002658160552897,0.13572451602644997,single_seed43_raw,0,2020-04-01,2020-05-04
1915,0.013739282785369289,0.03228398306528106,0.0327337209135294,0.01194377918727696,0.04068040775600821,0.49869451697127937,0.1347866513950127,single_seed43_raw,1,2020-05-05,2020-06-02
1903,0.03934296676786253,0.035519104823470114,0.036973762325942516,0.012484919279813766,0.046068371087312696,0.5648975302154493,0.15738516271958988,single_seed43_raw,2,2020-06-03,2020-07-01
1902,0.07467354993107178,0.03134597530588509,0.03387558553367853,0.009952342312317342,0.0427872659871355,0.5278654048370137,0.17680160629950958,single_seed43_raw,3,2020-07-02,2020-07-30
1908,-0.0069327054239687325,0.02480044135591015,0.024629690963774917,0.00929776593693532,0.031005350837949662,0.48532494758909855,0.16835223619926779,single_seed43_raw,4,2020-07-31,2020-08-28
1920,-0.004219117810918771,0.021403157699387526,0.021313234651461253,0.007941279211081564,0.026923756976611923,0.47708333333333336,0.13462937451275486,single_seed43_raw,5,2020-08-31,2020-09-29
1920,-0.006973462098479377,0.024741143352002837,0.024569806735962638,0.009135429165326059,0.03121142837335356,0.4765625,0.14683854382220482,single_seed43_raw,6,2020-09-30,2020-10-28
1904,-0.013436239728859878,0.025494356150738896,0.025156349409371614,0.009164152026642114,0.032660408248193565,0.48266806722689076,0.1429585578423049,single_seed43_raw,7,2020-10-29,2020-11-26
1909,0.025479107826843927,0.03092013181303628,0.0317285468801856,0.011316345073282719,0.039207573479507124,0.5227867993713986,0.11305974138758197,single_seed43_raw,8,2020-11-27,2020-12-25
1913,0.0009960616368285269,0.04256223305128515,0.04260466992855072,0.013852752279490232,0.05741896154358983,0.5284892838473602,0.10119683095149969,single_seed43_raw,9,2020-12-28,2021-01-26
1903,0.07159912889804143,0.04710312872193754,0.050735765323042865,0.015952557791024446,0.062301141861826184,0.5186547556489753,0.19278710640131394,single_seed43_raw,10,2021-01-27,2021-03-03
1922,-0.020991912772343913,0.02612279916647822,0.025585706252604725,0.009779440646525472,0.03268671703990549,0.514047866805411,0.15800931269748367,single_seed43_raw,11,2021-03-04,2021-04-01
1921,-0.004023481831521902,0.03126986895222217,0.031144559383392334,0.01194258639588952,0.038654565112665296,0.46434148880791254,0.1470010677133442,single_seed43_raw,12,2021-04-02,2021-05-05
1915,-0.003821963573787057,0.03404628228163348,0.03391665406525135,0.013384448364377022,0.04132366783451291,0.5154046997389033,0.11494585978427399,single_seed43_raw,13,2021-05-06,2021-06-03
1920,-0.018476120558794884,0.032582684702356354,0.031991603970527666,0.012121237130486406,0.040922895143739896,0.46927083333333336,0.12918156897714442,single_seed43_raw,14,2021-06-04,2021-07-02
1926,0.04018948013684254,0.040782963449601084,0.04249064018949866,0.01493081875378266,0.05170428939163685,0.5441329179646937,0.17745551909380025,single_seed43_raw,15,2021-07-05,2021-08-02
1936,0.01418736074783511,0.03265419357921928,0.03312413766980171,0.01147476292680949,0.042358861304819584,0.5103305785123967,0.1248582663714838,single_seed43_raw,16,2021-08-03,2021-08-31
1943,0.024383748662547666,0.02898953729018103,0.02971407789736986,0.011036754469387233,0.035905565641587596,0.5234173957797221,0.12745074416438965,single_seed43_raw,17,2021-09-01,2021-10-01
1946,0.002493820033785621,0.02592077379085822,0.025985577143728733,0.009242734660801943,0.033356078260112554,0.4897225077081192,0.1233396963378871,single_seed43_raw,18,2021-10-04,2021-11-01
1944,0.010465395463293614,0.04080437388620339,0.04123592413961888,0.014266906306147575,0.053074935160111636,0.5138888888888888,0.10323653183445243,single_seed43_raw,19,2021-11-02,2021-11-30
1948,0.02377039681141957,0.03493678689701482,0.03578746924176812,0.012926646275445819,0.044020281243138004,0.5451745379876797,0.14956413565942034,single_seed43_raw,20,2021-12-01,2021-12-29
1920,0.0660061762694577,0.04627459589391947,0.049544862844049936,0.01630750624462962,0.05993417929857969,0.5234375,0.13292569048239825,single_seed43_raw,21,2021-12-30,2022-01-28
1941,-0.002096925619146761,0.031387897906824946,0.03132221754640341,0.011935109039768577,0.03890557773411274,0.5002575991756827,0.1265920977026655,single_seed43_raw,22,2022-02-07,2022-03-07
1949,0.01594938493233733,0.02922755628824234,0.029701273329555994,0.010995714459568262,0.03646368365734816,0.5038481272447409,0.15140778380028463,single_seed43_raw,23,2022-03-08,2022-04-05
1948,0.04556049578956778,0.05330791114247404,0.0558525824919343,0.020663421164499596,0.06528897995594889,0.5462012320328542,0.27707206144413604,single_seed43_raw,24,2022-04-06,2022-05-09
1943,0.07803619371847048,0.04786895234137773,0.0519206415861845,0.017520345747470856,0.06069721318781375,0.5342254246011323,0.25691560047438095,single_seed43_raw,25,2022-05-10,2022-06-07
1948,-0.0013571213123835246,0.05528327775864454,0.0552083533257246,0.020729315117932856,0.06910792528142337,0.4902464065708419,0.28027201224864384,single_seed43_raw,26,2022-06-08,2022-07-06
1943,-0.01751134814675237,0.03290166186634451,0.032335424982011314,0.012212144210934639,0.041379035310819746,0.4709212557900154,0.13927513454555795,single_seed43_raw,27,2022-07-07,2022-08-04
1949,-0.017745303600217754,0.026459118956699966,0.02599778044968844,0.009880461264401674,0.03315731538459658,0.5012827090815803,0.13258426479844507,single_seed43_raw,28,2022-08-05,2022-09-06
1950,0.13000864210964125,0.04156007983256132,0.04777068123221398,0.014361581881530583,0.05439699590206147,0.6035897435897436,0.22552807150724052,single_seed43_raw,29,2022-09-07,2022-10-05
1945,0.067219694726949,0.05139772784750676,0.05510164350271225,0.019863668363541365,0.0630681189679308,0.5413881748071979,0.3105889838223049,single_seed43_raw,30,2022-10-06,2022-11-03
710,-0.1391647282627202,0.08385820258408785,0.07361376322805882,0.03388122841715813,0.09995394833385944,0.47464788732394364,0.5956540259762299,single_seed43_raw,31,2022-11-04,2022-11-15
1881,0.04047658304417456,0.04339174600318074,0.04522218555212021,0.01499609649181366,0.056791299022734165,0.5002658160552897,0.14251073572402773,single_seed43_train_cal,0,2020-04-01,2020-05-04
1915,0.01128191448663951,0.032364421873353436,0.0327337209135294,0.011982511729001999,0.040763820288702866,0.49869451697127937,0.14152597756885904,single_seed43_train_cal,1,2020-05-05,2020-06-02
1903,0.04263932302735962,0.035397226130589834,0.036973762325942516,0.012384527595713735,0.04602539706975219,0.5648975302154493,0.16525441998441526,single_seed43_train_cal,2,2020-06-03,2020-07-01
1902,0.09223969392884102,0.03075091189239175,0.03387558553367853,0.009773741359822452,0.041954341065138595,0.5278654048370137,0.18564167284848987,single_seed43_train_cal,3,2020-07-02,2020-07-30
1908,-0.007560670452597895,0.02481590794050135,0.024629690963774917,0.009300579491537064,0.031030656897928565,0.48532494758909855,0.1767698397400928,single_seed43_train_cal,4,2020-07-31,2020-08-28
1920,-0.006065231574230223,0.021442504355218273,0.021313234651461253,0.00797153147868812,0.0269419457530603,0.47708333333333336,0.14136083483125617,single_seed43_train_cal,5,2020-08-31,2020-09-29
1920,-0.005278486159238316,0.024699498120753574,0.024569806735962638,0.009167705778963864,0.031063584683579417,0.4765625,0.15418045904450947,single_seed43_train_cal,6,2020-09-30,2020-10-28
1904,-0.014961795609854,0.025532733567524703,0.025156349409371614,0.009205912210745737,0.03265364271355793,0.48266806722689076,0.15010648266316198,single_seed43_train_cal,7,2020-10-29,2020-11-26
1909,0.02661368653442353,0.03088413327932358,0.0317285468801856,0.011365549173206091,0.03903716821223498,0.5227867993713986,0.11871272594348459,single_seed43_train_cal,8,2020-11-27,2020-12-25
1913,0.0018563907826134596,0.04252557901199907,0.04260466992855072,0.013847701717168093,0.05735575458966195,0.5284892838473602,0.10625666761202951,single_seed43_train_cal,9,2020-12-28,2021-01-26
1903,0.07352229064149451,0.04700555563904345,0.050735765323042865,0.015999788651242852,0.06201153397560119,0.5186547556489753,0.20242645235543924,single_seed43_train_cal,10,2021-01-27,2021-03-03
1922,-0.022966897141589726,0.02617333053640323,0.025585706252604725,0.009809159113501664,0.03272834284580313,0.514047866805411,0.16590976963046372,single_seed43_train_cal,11,2021-03-04,2021-04-01
1921,-0.0005429751717163089,0.031161470105871558,0.031144559383392334,0.011954143876209855,0.038414652459323406,0.46434148880791254,0.15435111208846805,single_seed43_train_cal,12,2021-04-02,2021-05-05
1915,-0.0017172663905740126,0.033974897995358334,0.03391665406525135,0.013336427509784698,0.04127694097114727,0.5154046997389033,0.12069314547992667,single_seed43_train_cal,13,2021-05-06,2021-06-03
1920,-0.017239011142565763,0.03254310758784414,0.031991603970527666,0.012133428128436208,0.04081935891881587,0.46927083333333336,0.13564063906086982,single_seed43_train_cal,14,2021-06-04,2021-07-02
1926,0.04512103038363979,0.040573418722487986,0.04249064018949866,0.014859967050142586,0.0514269033446908,0.5441329179646937,0.18632828860725958,single_seed43_train_cal,15,2021-07-05,2021-08-02
1936,0.010742454713067562,0.03276830312097445,0.03312413766980171,0.011564333355636336,0.04240793953067623,0.5103305785123967,0.1311011769967312,single_seed43_train_cal,16,2021-08-03,2021-08-31
1943,0.02417218379255548,0.028995823745208326,0.02971407789736986,0.011028893757611513,0.035933859975193626,0.5234173957797221,0.13382328034465554,single_seed43_train_cal,17,2021-09-01,2021-10-01
1946,0.0011999631426121704,0.025954395408916753,0.025985577143728733,0.009238114689651411,0.033432561438530684,0.4897225077081192,0.12950667592701537,single_seed43_train_cal,18,2021-10-04,2021-11-01
1944,0.009666921272905915,0.04083729970734566,0.04123592413961888,0.014274787856265903,0.053125023702159525,0.5138888888888888,0.10839835098239632,single_seed43_train_cal,19,2021-11-02,2021-11-30
1948,0.025765362720690077,0.034865392115898425,0.03578746924176812,0.012896381231257692,0.043938021769281466,0.5451745379876797,0.1570423382878537,single_seed43_train_cal,20,2021-12-01,2021-12-29
1920,0.06832185108138444,0.04615986610297114,0.049544862844049936,0.016254626214504242,0.0598104797769338,0.5234375,0.13957196557756474,single_seed43_train_cal,21,2021-12-30,2022-01-28
1941,0.00013392017566615788,0.03131802286952734,0.03132221754640341,0.01187651976943016,0.03888300620019436,0.5002575991756827,0.1329216983910313,single_seed43_train_cal,22,2022-02-07,2022-03-07
1949,0.016967673523685223,0.029197311820462347,0.029701273329555994,0.011008764267899096,0.0363770951051265,0.5038481272447409,0.15897816486140529,single_seed43_train_cal,23,2022-03-08,2022-04-05
1948,0.04577303850490777,0.05329604008293245,0.0558525824919343,0.020680190646089613,0.06523169887368567,0.5462012320328542,0.290925653293716,single_seed43_train_cal,24,2022-04-06,2022-05-09
1943,0.07535890938336876,0.048007958661764855,0.0519206415861845,0.017560746055096388,0.060894425213336933,0.5342254246011323,0.2697613653332953,single_seed43_train_cal,25,2022-05-10,2022-06-07
1948,-0.0021090116446289553,0.05532478838576935,0.0552083533257246,0.020670456113293767,0.06930866454495116,0.4902464065708419,0.2942855953860811,single_seed43_train_cal,26,2022-06-08,2022-07-06
1943,-0.01615113894544762,0.03285767892375588,0.032335424982011314,0.012179278768599033,0.0413568003103137,0.4709212557900154,0.14623888809168153,single_seed43_train_cal,27,2022-07-07,2022-08-04
1949,-0.018358296031694588,0.02647505539935082,0.02599778044968844,0.009907854022458196,0.03313440275378525,0.5012827090815803,0.13921346809404353,single_seed43_train_cal,28,2022-08-05,2022-09-06
1950,0.13687335615234109,0.0412321477662772,0.04777068123221398,0.014219101518392563,0.05402609249576927,0.6035897435897436,0.23680446252085074,single_seed43_train_cal,29,2022-09-07,2022-10-05
1945,0.0668565503853652,0.05141773769755674,0.05510164350271225,0.019888106733560562,0.06305926192799235,0.5413881748071979,0.3261184227230372,single_seed43_train_cal,30,2022-10-06,2022-11-03
710,-0.1441568461480267,0.08422569116810337,0.07361376322805882,0.03349076776066795,0.10146984681487084,0.47464788732394364,0.6254367034389793,single_seed43_train_cal,31,2022-11-04,2022-11-15
1881,0.05156459882407771,0.042890321696177125,0.04522218555212021,0.014678015606477857,0.05642461217939854,0.5151515151515151,0.14434652851043908,ensemble_mean_raw,0,2020-04-01,2020-05-04
1915,0.01783281171635709,0.03214998663170265,0.0327337209135294,0.012048387317918241,0.04020319862756881,0.49033942558746735,0.1461736590252861,ensemble_mean_raw,1,2020-05-05,2020-06-02
1903,0.04974144543079395,0.0351346339448355,0.036973762325942516,0.012364829424768686,0.045539609040133634,0.5712033631108776,0.16155508911597058,ensemble_mean_raw,2,2020-06-03,2020-07-01
1902,0.09317835040271472,0.0307191143547243,0.03387558553367853,0.009879412536974996,0.04167940363549861,0.5368033648790747,0.20084330684637025,ensemble_mean_raw,3,2020-07-02,2020-07-30
1908,0.013348754537810814,0.024300915264757347,0.024629690963774917,0.00918324023950845,0.030235350050497798,0.5057651991614256,0.1459972017357143,ensemble_mean_raw,4,2020-07-31,2020-08-28
1920,-0.002571818518550373,0.021368048423028092,0.021313234651461253,0.007880439196014777,0.026975218454026634,0.4609375,0.116930947116696,ensemble_mean_raw,5,2020-08-31,2020-09-29
1920,-0.00804621782719983,0.024767500752932395,0.024569806735962638,0.009309747038059868,0.030915507429745054,0.4703125,0.1223265076890509,ensemble_mean_raw,6,2020-09-30,2020-10-28
1904,-0.015086374841134731,0.02553586752619595,0.025156349409371614,0.00924174944520928,0.032588236161973344,0.46271008403361347,0.1304026573725538,ensemble_mean_raw,7,2020-10-29,2020-11-26
1909,0.022146368122655025,0.031025874800980093,0.0317285468801856,0.011343416525050998,0.03936491655185819,0.5170246202200105,0.10431467349108742,ensemble_mean_raw,8,2020-11-27,2020-12-25
1913,-0.003551432313298575,0.042755977530032394,0.04260466992855072,0.013754526618868113,0.05800290182232857,0.5269210663878725,0.0957030791589155,ensemble_mean_raw,9,2020-12-28,2021-01-26
1903,0.0933117212238771,0.04600152373313904,0.050735765323042865,0.01577237993478775,0.060458287596702576,0.5486074619022596,0.22898184360669013,ensemble_mean_raw,10,2021-01-27,2021-03-03
1922,-0.025482183559748517,0.026237685915839404,0.025585706252604725,0.009714798485219944,0.03304577486123892,0.5130072840790842,0.1376881535151499,ensemble_mean_raw,11,2021-03-04,2021-04-01
1921,0.01671204928672454,0.030624069971963763,0.031144559383392334,0.01172976940870285,0.037788601126521826,0.4752732951587715,0.14522910231536845,ensemble_mean_raw,12,2021-04-02,2021-05-05
1915,0.007897059003887708,0.03364881224688361,0.03391665406525135,0.013001485809127189,0.041294652875512844,0.5357702349869452,0.10888500482452235,ensemble_mean_raw,13,2021-05-06,2021-06-03
1920,0.0016987510797157324,0.031937258198740895,0.031991603970527666,0.011582051796722226,0.04071041280403734,0.48333333333333334,0.11499329469366633,ensemble_mean_raw,14,2021-06-04,2021-07-02
1926,0.06135546270598613,0.0398836072999984,0.04249064018949866,0.014361367793753743,0.05104447901248932,0.5742471443406023,0.1650323174579269,ensemble_mean_raw,15,2021-07-05,2021-08-02
1936,0.019870750078190946,0.03246593620860949,0.03312413766980171,0.011283940344583243,0.0423639917280525,0.5222107438016529,0.12065283590934599,ensemble_mean_raw,16,2021-08-03,2021-08-31
1943,0.024040599690429598,0.02899973364546895,0.02971407789736986,0.01106219575740397,0.03587507577612996,0.5182707153885744,0.12722163129738764,ensemble_mean_raw,17,2021-09-01,2021-10-01
1946,0.01764373449405654,0.02552709451992996,0.025985577143728733,0.00914744901820086,0.0327592910034582,0.512332990750257,0.11427259956315393,ensemble_mean_raw,18,2021-10-04,2021-11-01
1944,0.016936304444968298,0.04053753997432068,0.04123592413961888,0.014020431495737284,0.05303421695716679,0.522633744855967,0.10355286718267767,ensemble_mean_raw,19,2021-11-02,2021-11-30
1948,0.04455288099583743,0.03419303438349743,0.03578746924176812,0.012564113003463717,0.04325784276006743,0.5518480492813141,0.16942974467586258,ensemble_mean_raw,20,2021-12-01,2021-12-29
1920,0.07979902159926966,0.04559123126382474,0.049544862844049936,0.016131754804519005,0.058918952918611475,0.5036458333333333,0.12961037128329814,ensemble_mean_raw,21,2021-12-30,2022-01-28
1941,-0.003927605351752295,0.03144523885566741,0.03132221754640341,0.01197852531913668,0.038933427073061466,0.4884080370942813,0.11457923449042609,ensemble_mean_raw,22,2022-02-07,2022-03-07
1949,0.017805990016320106,0.029172412753177925,0.029701273329555994,0.010972077026963234,0.03640067145242938,0.4961518727552591,0.13272335683345607,ensemble_mean_raw,23,2022-03-08,2022-04-05
1948,0.06080067459753524,0.052456707798410204,0.0558525824919343,0.020553173730149865,0.06380706813652068,0.5677618069815195,0.2075595043685603,ensemble_mean_raw,24,2022-04-06,2022-05-09
1943,0.07100023143940992,0.04823426401708275,0.0519206415861845,0.01798355916980654,0.060501409694552415,0.5404014410705095,0.23217143777058483,ensemble_mean_raw,25,2022-05-10,2022-06-07
1948,0.04595633140944233,0.05267117994371801,0.0552083533257246,0.01982689811848104,0.06568856365047394,0.5503080082135524,0.21904143313164748,ensemble_mean_raw,26,2022-06-08,2022-07-06
1943,-0.012168532222251782,0.032728899642825125,0.032335424982011314,0.01201168680563569,0.04143442567437887,0.4678332475553268,0.13587562126580205,ensemble_mean_raw,27,2022-07-07,2022-08-04
1949,-0.015529874180975956,0.026401522709056737,0.02599778044968844,0.009916161186993122,0.03297072304412723,0.47614161108260644,0.12206165409258322,ensemble_mean_raw,28,2022-08-05,2022-09-06
1950,0.1087547334054989,0.04257539353020548,0.04777068123221398,0.014903551893439726,0.0553436832735315,0.5615384615384615,0.21055026975865407,ensemble_mean_raw,29,2022-09-07,2022-10-05
1945,0.07818666870192603,0.05079342955723405,0.05510164350271225,0.019008320290595293,0.06357021853327752,0.574293059125964,0.2663628895083243,ensemble_mean_raw,30,2022-10-06,2022-11-03
710,0.02187328593092741,0.0720035883365199,0.07361376322805882,0.032263982691802084,0.07947921128943562,0.5549295774647888,0.4014893264363805,ensemble_mean_raw,31,2022-11-04,2022-11-15
1881,0.053179437107172656,0.04281729517970234,0.04522218555212021,0.014713409706018865,0.05620777094736695,0.5156831472620946,0.14839209052341748,ensemble_median_train_cal,0,2020-04-01,2020-05-04
1915,0.012310025176366812,0.03233076798496769,0.0327337209135294,0.012155847391113639,0.04034984118770809,0.48825065274151436,0.15216934126476925,ensemble_median_train_cal,1,2020-05-05,2020-06-02
1903,0.04345911560121485,0.03536691531480754,0.036973762325942516,0.012282534036785364,0.04616876255604436,0.5759327377824488,0.16752171671105162,ensemble_median_train_cal,2,2020-06-03,2020-07-01
1902,0.08880696604117044,0.030867197559564376,0.03387558553367853,0.009930004322086461,0.04187438647495583,0.5378548895899053,0.20476408609914956,ensemble_median_train_cal,3,2020-07-02,2020-07-30
1908,0.013990126757428611,0.02428511846519541,0.024629690963774917,0.009158945991657674,0.03025234494707547,0.500524109014675,0.15388210890011583,ensemble_median_train_cal,4,2020-07-31,2020-08-28
1920,-0.004758036660711618,0.021414643803291257,0.021313234651461253,0.007855544816266047,0.027118197974050417,0.46041666666666664,0.12222483428710519,ensemble_median_train_cal,5,2020-08-31,2020-09-29
1920,-0.005266840685740348,0.024699211993720382,0.024569806735962638,0.00929978583008051,0.030798852327279747,0.4666666666666667,0.1299333524239772,ensemble_median_train_cal,6,2020-09-30,2020-10-28
1904,-0.018273891617600624,0.02561605381197296,0.025156349409371614,0.009290901361964643,0.032650304900016636,0.46691176470588236,0.13674034429289667,ensemble_median_train_cal,7,2020-10-29,2020-11-26
1909,0.013970045462657787,0.03128529763780534,0.0317285468801856,0.011518017388880253,0.03953456049785018,0.5138816134101624,0.11050490450553366,ensemble_median_train_cal,8,2020-11-27,2020-12-25
1913,-0.0012259528702749378,0.04265690124593675,0.04260466992855072,0.013677832903340459,0.05795813668519258,0.5258755880815473,0.10173656423099542,ensemble_median_train_cal,9,2020-12-28,2021-01-26
1903,0.08824685069766136,0.04625849381554872,0.050735765323042865,0.016011941363103688,0.06049310490489006,0.5244351024697845,0.23728681026129783,ensemble_median_train_cal,10,2021-01-27,2021-03-03
1922,-0.022390586907453436,0.026158585232042248,0.025585706252604725,0.009726939410029445,0.032863291644025606,0.514047866805411,0.1454337819968067,ensemble_median_train_cal,11,2021-03-04,2021-04-01
1921,0.010779744307518602,0.030808828996669035,0.031144559383392334,0.011706274817697704,0.03820510835794266,0.4721499219156689,0.1477916768145408,ensemble_median_train_cal,12,2021-04-02,2021-05-05
1915,0.004732749336655462,0.03375613504322246,0.03391665406525135,0.013076394388917834,0.04135948130860926,0.5347258485639687,0.11426143201732362,ensemble_median_train_cal,13,2021-05-06,2021-06-03
1920,0.002194121836567753,0.0319214104936691,0.031991603970527666,0.011580713093280792,0.04068139480077663,0.4973958333333333,0.11935439773452607,ensemble_median_train_cal,14,2021-06-04,2021-07-02
1926,0.047720838305362556,0.04046295121952426,0.04249064018949866,0.014693358214572072,0.05153918600990437,0.5747663551401869,0.1737894883512318,ensemble_median_train_cal,15,2021-07-05,2021-08-02
1936,0.01662613149500891,0.03257341140124481,0.03312413766980171,0.011467524789622985,0.042211773223243654,0.5165289256198347,0.1248190676935151,ensemble_median_train_cal,16,2021-08-03,2021-08-31
1943,0.023736427162475482,0.02900877185165882,0.02971407789736986,0.011084243305958807,0.03584905709140002,0.5285640761708698,0.13560693145408065,ensemble_median_train_cal,17,2021-09-01,2021-10-01
1946,0.01946153101819481,0.02547985802812036,0.025985577143728733,0.009155174149782397,0.03264936775667593,0.5066803699897225,0.12116291029599473,ensemble_median_train_cal,18,2021-10-04,2021-11-01
1944,0.025469443813840087,0.04018566808663308,0.04123592413961888,0.014062244910746813,0.05224684635177255,0.5180041152263375,0.11260580717682933,ensemble_median_train_cal,19,2021-11-02,2021-11-30
1948,0.04010796389809368,0.03435210671741515,0.03578746924176812,0.012589558959007263,0.04352509551681578,0.5539014373716632,0.1785771789790818,ensemble_median_train_cal,20,2021-12-01,2021-12-29
1920,0.06772409275800029,0.0461894819571171,0.049544862844049936,0.01635944048757665,0.0596600829390809,0.5119791666666667,0.13753631879198183,ensemble_median_train_cal,21,2021-12-30,2022-01-28
1941,-0.009178335869362453,0.031609703379217535,0.03132221754640341,0.012030771002173424,0.03915786475408822,0.4863472436888202,0.12267906767491407,ensemble_median_train_cal,22,2022-02-07,2022-03-07
1949,0.017789383869483366,0.029172905976884073,0.029701273329555994,0.01090376268257387,0.036538286588620406,0.49820420728578757,0.14176050044450286,ensemble_median_train_cal,23,2022-03-08,2022-04-05
1948,0.06085702451163366,0.05245356051018461,0.0558525824919343,0.020682022906839848,0.06354307520668953,0.5708418891170431,0.22058700541829507,ensemble_median_train_cal,24,2022-04-06,2022-05-09
1943,0.07105587512312517,0.048231374961324035,0.0519206415861845,0.017864311579614878,0.060734126763418314,0.5301080802882141,0.2380005558117565,ensemble_median_train_cal,25,2022-05-10,2022-06-07
1948,0.049394416676937225,0.05248136891750619,0.0552083533257246,0.019895615288987756,0.06517150725703687,0.5446611909650924,0.23139839352507274,ensemble_median_train_cal,26,2022-06-08,2022-07-06
1943,-0.015731853441897536,0.03284412114880979,0.032335424982011314,0.012118276674300432,0.04145168894901871,0.4647452393206382,0.14058467489275603,ensemble_median_train_cal,27,2022-07-07,2022-08-04
1949,-0.019907069874074423,0.026515320081671234,0.02599778044968844,0.009932796492648777,0.033165047178044915,0.4807593637762955,0.1299266053562883,ensemble_median_train_cal,28,2022-08-05,2022-09-06
1950,0.11619141321757775,0.04222013826947662,0.04777068123221398,0.015063448692671955,0.05431337915360933,0.5666666666666667,0.2199078210471766,ensemble_median_train_cal,29,2022-09-07,2022-10-05
1945,0.07690957366858919,0.050863799592480066,0.05510164350271225,0.019024541601538658,0.06367851598188282,0.5794344473007712,0.2793492877451896,ensemble_median_train_cal,30,2022-10-06,2022-11-03
710,0.024656740094520013,0.07179868780076504,0.07361376322805882,0.03305819444358349,0.0774809867143631,0.5535211267605634,0.4336635590298095,ensemble_median_train_cal,31,2022-11-04,2022-11-15
1881,0.05422910915001422,0.04276982671581209,0.04522218555212021,0.01472994009964168,0.05607977323234081,0.5167464114832536,0.1492953837073352,ensemble_mean_train_cal_each,0,2020-04-01,2020-05-04
1915,0.014676357652791183,0.03225330911809579,0.0327337209135294,0.012105306785088032,0.040296004666015524,0.49033942558746735,0.15152902148068706,ensemble_mean_train_cal_each,1,2020-05-05,2020-06-02
1903,0.04891283168063709,0.03516527091269381,0.036973762325942516,0.012344959191977978,0.04564062344143167,0.5706778770362585,0.16792345040844736,ensemble_mean_train_cal_each,2,2020-06-03,2020-07-01
1902,0.09458914654864792,0.030671322809212156,0.03387558553367853,0.009829236078076065,0.041684173462272184,0.53732912723449,0.20783778721709098,ensemble_mean_train_cal_each,3,2020-07-02,2020-07-30
1908,0.01486785246000022,0.02426350035239011,0.024629690963774917,0.009171499375952408,0.030184001952875402,0.5052410901467506,0.15158980512162576,ensemble_mean_train_cal_each,4,2020-07-31,2020-08-28
1920,-0.0030662998261237195,0.021378587419167164,0.021313234651461253,0.00788164755795151,0.026993879722431308,0.4609375,0.12167431268845788,ensemble_mean_train_cal_each,5,2020-08-31,2020-09-29
1920,-0.011367820060058209,0.02484911187784747,0.024569806735962638,0.009361442702356726,0.030975338350981485,0.4703125,0.12631408883239156,ensemble_mean_train_cal_each,6,2020-09-30,2020-10-28
1904,-0.013258404096755383,0.02548988245544024,0.025156349409371614,0.009269660251447931,0.03244044440798462,0.4632352941176471,0.13570429177901044,ensemble_mean_train_cal_each,7,2020-10-29,2020-11-26
1909,0.021574526145265116,0.031044018515967768,0.0317285468801856,0.011369435262167826,0.039349166507599884,0.5170246202200105,0.10822827291060778,ensemble_mean_train_cal_each,8,2020-11-27,2020-12-25
1913,-0.0009121435873795658,0.04264353150501847,0.04260466992855072,0.013716516550630331,0.05785402990877628,0.5290120230005227,0.0996309623953892,ensemble_mean_train_cal_each,9,2020-12-28,2021-01-26
1903,0.09483183297605424,0.04592439970001578,0.050735765323042865,0.01567855873145163,0.0604916819371283,0.5491329479768786,0.2382810048327371,ensemble_mean_train_cal_each,10,2021-01-27,2021-03-03
1922,-0.02587636168132712,0.02624777124146932,0.025585706252604725,0.009700117079773918,0.033095308323390804,0.5130072840790842,0.1427792633909272,ensemble_mean_train_cal_each,11,2021-03-04,2021-04-01
1921,0.014489107543218527,0.030693302513100207,0.031144559383392334,0.011728059034794569,0.037930486956611276,0.47579385736595525,0.15052071809849565,ensemble_mean_train_cal_each,12,2021-04-02,2021-05-05
1915,0.006341762480802204,0.03370156270102599,0.03391665406525135,0.013087649422232062,0.04122782655758787,0.5357702349869452,0.11290063530731656,ensemble_mean_train_cal_each,13,2021-05-06,2021-06-03
1920,-0.0006693138286673062,0.03201301639346639,0.031991603970527666,0.011597372220421676,0.04083128834608942,0.48385416666666664,0.11967734797287316,ensemble_mean_train_cal_each,14,2021-06-04,2021-07-02
1926,0.062132249977547405,0.03985060111153871,0.04249064018949866,0.014321669237688184,0.05105786374770105,0.5742471443406023,0.17104220898966324,ensemble_mean_train_cal_each,15,2021-07-05,2021-08-02
1936,0.022623300794629375,0.032374760339735076,0.03312413766980171,0.011270546878222376,0.0422084269230254,0.5216942148760331,0.12470726769884143,ensemble_mean_train_cal_each,16,2021-08-03,2021-08-31
