expert_run,expert_model,market_run,market_model,method,code_count,overlap_codes,best_weight_expert,best_val_rel_score,best_test_rel_score,stable_weight_tolerance,stable_weight_min,stable_weight_max,stable_weight_count,stable_weight_center,stable_test_rel_score_mean,stable_test_rel_score_median,stable_test_rel_score_min,stable_test_rel_score_max
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,avg,6,"BWE,GAS,NT2,POW,PPC,REE",0.95,0.016782516217379584,-0.019768263130283792,0.001,0.95,0.95,1,0.95,-0.019768263130283792,-0.019768263130283792,-0.019768263130283792,-0.019768263130283792
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.015525162130169301,-0.016773508765151934,0.001,0.75,1.0,5,0.8600000000000001,-0.017804629948810956,-0.017936849408770827,-0.01903308465266984,-0.016773508765151934
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.015525162130169301,-0.016773508765151934,0.001,0.85,1.0,4,0.925,-0.01686715068957012,-0.016987276366221105,-0.017232491096356384,-0.01626155892948189
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.015525162130169301,-0.016773508765151934,0.001,0.85,1.0,4,0.925,-0.018403502529754534,-0.01871367702895199,-0.01941314729596222,-0.016773508765151934
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,avg,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.015525162130169301,-0.016773508765151934,0.001,0.9,1.0,3,0.9500000000000001,-0.018674058665275828,-0.018258231784893386,-0.020990435445782163,-0.016773508765151934
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_signmag_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,avg,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.015525162130169301,-0.016773508765151934,0.001,1.0,1.0,1,1.0,-0.016773508765151934,-0.016773508765151934,-0.016773508765151934,-0.016773508765151934
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_signmag_best_by_val,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",0.8,0.011338913324722477,-0.006140553710165753,0.001,0.6,0.85,4,0.75,-0.0063482814772653495,-0.006140553710165753,-0.0074350319411093935,-0.0056769865476204995
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,avg,6,"BWE,GAS,NT2,POW,PPC,REE",0.8,0.009336086919969344,-0.00023078555784650234,0.001,0.8,1.0,3,0.8833333333333333,-0.004632922286780842,-0.0015599466624234282,-0.012108034640072596,-0.00023078555784650234
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_ensemble,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",0.85,0.008958751928827002,-0.008444180275215984,0.001,0.75,1.0,5,0.86,-0.00912680118757545,-0.008444180275215984,-0.012108034640072596,-0.00822130917094066
overnight_sector_dien_nuoc_xang_dau_khi_dot_w20_20260409_010816,lstm_best_by_val,overnight_wholemarket_shared_vn100_w60_20260409_010816,lstm_best_by_val,agree_only,6,"BWE,GAS,NT2,POW,PPC,REE",1.0,0.008728192413692937,-0.012108034640072596,0.001,0.25,1.0,5,0.76,-0.006856072296380455,-0.007746104415231159,-0.012108034640072596,-0.0002513242642248059
