Date,code,high,low,open,close,adjust,volume_match,value_match
2010-01-04,V,19.74535856736696,19.453972147461883,19.57408606102512,19.60522651672364,19.60522651672364,20180000,395633471.1074829
2010-01-05,V,19.46954483445917,19.12922288489193,19.41838623521885,19.380571365356445,19.380571365356445,25833600,500669928.42407227
2010-01-06,V,19.36945045893773,19.106979662290566,19.35388022934967,19.120325088500977,19.120325088500977,16254000,310781763.9884949
2010-01-07,V,19.351656491356213,19.02912956197808,19.122550944649667,19.29827308654785,19.29827308654785,27841200,537287080.657196
2010-01-08,V,19.438402711001665,19.18038153941957,19.31161607991658,19.35165405273437,19.35165405273437,11907200,230424015.13671875
2010-01-11,V,19.56074474409346,19.16703766189692,19.46509855378285,19.296049118041992,19.296049118041992,12912000,249150586.2121582
2010-01-12,V,19.362783810965084,19.09586332395335,19.258240080829275,19.20485496520996,19.20485496520996,12842000,246628747.46322632
2010-01-13,V,19.396138851031267,19.11809786006449,19.231539059546645,19.382793426513672,19.382793426513672,13428800,260287656.3659668
2010-01-14,V,19.46954588116325,19.240440331400507,19.34498403593951,19.44952774047852,19.44952774047852,18379600,357474540.0588989
2010-01-15,V,19.471764642409816,19.111422948651533,19.45841921942788,19.16035842895508,19.16035842895508,21295200,408023664.8162842
2010-01-19,V,19.66527966156611,19.062485433476283,19.167029094414573,19.54071617126465,19.54071617126465,15239600,297792698.16360474
2010-01-20,V,19.516262077944155,19.19818296457692,19.502916647056743,19.445083618164062,19.445083618164062,12771200,248337051.90429688
2010-01-21,V,19.55184277501188,18.711047091967544,19.451747000299083,18.784448623657227,18.784448623657227,28140800,528609411.8286133
2010-01-22,V,18.77110449087102,18.15941427019036,18.69102854440152,18.4018669128418,18.4018669128418,29776400,547941349.9435425
2010-01-25,V,18.642098375451987,18.10826084267475,18.550901780796657,18.24616813659668,18.24616813659668,16147200,294624526.1352539
2010-01-26,V,18.359600255088804,18.014828797507104,18.094904727048306,18.05041885375977,18.05041885375977,12437600,224503889.5355225
2010-01-27,V,18.71326712425211,17.930304570957883,17.990360668298926,18.66433334350586,18.66433334350586,19335200,360878618.0633545
2010-01-28,V,18.791123783392344,18.10825515190473,18.764431236330733,18.384071350097656,18.384071350097656,13070800,240294519.80285645
2010-01-29,V,18.90234612426324,18.210579759691324,18.372954805185493,18.24616813659668,18.24616813659668,20281600,370061483.6791992
2010-02-01,V,18.851177408129,18.28397316128585,18.303992993200044,18.608726501464844,18.608726501464844,16098000,299563279.22058105
2010-02-02,V,18.788893792523883,18.5731337635073,18.742183120833765,18.68657493591309,18.68657493591309,14441600,269864040.5944824
2010-02-03,V,18.793345290568418,18.26173107693886,18.73773709502535,18.57758522033692,18.57758522033692,32197600,598153657.8903198
2010-02-04,V,19.169257446713367,18.417435245616648,18.96239488913264,18.47304344177246,18.47304344177246,66486800,1228213544.7044373
2010-02-05,V,18.65321514386105,17.914738299902325,18.53310122564137,18.364051818847656,18.364051818847656,38687200,710453745.526123
2010-02-08,V,18.768877755580515,18.364050155447288,18.43967818467348,18.47304344177246,18.47304344177246,23966800,442739737.5602722
2010-02-09,V,18.713276501847403,18.39519743395116,18.6154071942834,18.5219841003418,18.5219841003418,17968000,332803010.3149414
2010-02-10,V,18.692403672825822,18.46518009069343,18.59884012158216,18.63225555419922,18.63225555419922,14572800,271524133.7402344
2010-02-11,V,18.98199569213697,18.54537212004692,18.66566662963996,18.966402053833008,18.966402053833008,18044800,342244931.78100586
2010-02-12,V,18.921851157114634,18.634481194616832,18.82383302118628,18.886207580566406,18.886207580566406,22114800,417664703.40271
2010-02-16,V,19.14461566319718,18.979766694698025,18.986451139025583,19.131248474121094,19.131248474121094,16065600,307354985.48583984
2010-02-17,V,19.27827572370972,19.10451756132976,19.160209367199187,19.251543045043945,19.251543045043945,14976800,288326509.87701416
2010-02-18,V,19.480987325674104,19.15797562576872,19.15797562576872,19.3718318939209,19.3718318939209,15289200,296179812.1925354
2010-02-19,V,19.376302140546564,19.044377611777048,19.157989420267945,19.33843040466309,19.33843040466309,13672000,264395020.4925537
2010-02-22,V,19.55004470723124,19.33841490421412,19.3918802415788,19.36069297790528,19.36069297790528,11572800,224057427.6947021
2010-02-23,V,19.512175865585824,19.171342362857867,19.385198644969947,19.184709548950195,19.184709548950195,19129200,366988145.9037781
2010-02-24,V,19.29387227588996,18.87952504166409,19.20699318157608,19.075559616088867,19.075559616088867,16210000,309214821.37680054
2010-02-25,V,19.03322728170966,18.65452207827412,18.8795173927004,18.986446380615234,18.986446380615234,14140800,268483540.9790039
2010-02-26,V,19.095601484870336,18.939663451018472,19.06441421801568,18.997583389282227,18.997583389282227,12476400,237021449.3980408
2010-03-01,V,19.3673813275452,18.99758695181049,19.04659600879498,19.340648651123047,19.340648651123047,13495200,261005921.6766357
2010-03-02,V,19.376288697324487,19.21366791958185,19.340645135241164,19.258220672607425,19.258220672607425,12901200,248454156.54144287
2010-03-03,V,19.427532499387464,19.211447985713725,19.291644335109737,19.33619880676269,19.33619880676269,13658000,264093803.3027649
2010-03-04,V,19.480999311008333,19.1869465489411,19.38075470786844,19.38966560363769,19.38966560363769,14576800,282639277.571106
2010-03-05,V,19.72826609583857,19.40302613160867,19.46985698298404,19.71712875366211,19.71712875366211,19503600,384554992.3599243
2010-03-08,V,20.256222934196,19.62356315961933,19.70375949301044,20.18939208984375,20.18939208984375,31258400,631088093.7011719
2010-03-09,V,20.42106380925972,20.017855819983584,20.10473487071625,20.08245849609375,20.08245849609375,36690800,736841468.1884766
2010-03-10,V,20.4522579560283,19.94880526174502,19.99112987789688,20.38765525817871,20.38765525817871,28438800,579800450.3562927
2010-03-11,V,20.779731715345264,20.22726980981508,20.265139839714426,20.65943717956543,20.65943717956543,55125200,1138855606.4109802
2010-03-12,V,20.85769935355936,20.63938837574892,20.755226610973725,20.773048400878903,20.773048400878903,28641200,594965033.8592529
2010-03-15,V,20.750777219639865,20.298559809706408,20.68840263890144,20.58592987060547,20.58592987060547,20734000,426828669.9371338
2010-03-16,V,20.6973036182206,20.349785592721258,20.64606640883487,20.416616439819336,20.416616439819336,19068000,389304042.2744751
2010-03-17,V,20.585924078397586,20.325285082818965,20.52132136664421,20.385433197021484,20.385433197021484,14785200,301402706.90460205
2010-03-18,V,20.45449162158028,20.066877029505218,20.38320615982418,20.078014373779297,20.078014373779297,18766000,376784017.7383423
2010-03-19,V,20.21612220527469,19.757222344259823,19.79063606262207,19.79063606262207,19.79063606262207,24224000,479408367.980957
2010-03-22,V,19.993361073672304,19.64361655240015,19.69039747185421,19.879749298095703,19.879749298095703,16674400,331482891.696167
2010-03-23,V,20.115886905027487,19.881980571414328,19.93767239374322,20.044601440429688,20.044601440429688,13516400,270930850.9094238
2010-03-24,V,20.0356872173118,19.73495006701961,19.9599454677426,19.77059364318848,19.77059364318848,15611600,308650599.7200012
2010-03-25,V,20.445578542637843,19.93544132097896,19.97776764360624,20.14038848876953,20.14038848876953,20353600,409929411.14501953
2010-03-26,V,20.32750541813816,19.97107826579066,20.211667230967244,20.10473823547364,20.10473823547364,13536000,272137736.7553711
