Date,code,high,low,open,close,adjust,volume_match,value_match
2021-01-04,BIIB,246.39999389648438,238.39999389648438,245.74000549316406,242.9499969482422,242.9499969482422,1563400,379828025.22888184
2021-01-05,BIIB,247.25999450683594,240.33999633789062,243.8800048828125,246.38999938964844,246.38999938964844,1166300,287364656.288147
2021-01-06,BIIB,248.0399932861328,243.02000427246094,244.6999969482422,247.75,247.75,1279100,316897025.0
2021-01-07,BIIB,251.44000244140625,247.05999755859375,247.4499969482422,250.44000244140625,250.44000244140625,1118600,280142186.73095703
2021-01-08,BIIB,252.63999938964844,248.8000030517578,249.8800048828125,252.5399932861328,252.5399932861328,988700,249686291.3619995
2021-01-11,BIIB,275.489990234375,253.30999755859375,255.86000061035156,267.5199890136719,267.5199890136719,2999200,802345951.0498047
2021-01-12,BIIB,268.7799987792969,263.3299865722656,268.7799987792969,267.3900146484375,267.3900146484375,1097200,293380324.0722656
2021-01-13,BIIB,269.7300109863281,265.0400085449219,269.6099853515625,266.6700134277344,266.6700134277344,943300,251549823.66638184
2021-01-14,BIIB,280.489990234375,268.0,269.489990234375,280.2900085449219,280.2900085449219,1520400,426152928.9916992
2021-01-15,BIIB,282.6000061035156,275.42999267578125,280.0,275.8399963378906,275.8399963378906,1765000,486857593.53637695
2021-01-19,BIIB,282.42999267578125,272.57000732421875,276.75,273.8399963378906,273.8399963378906,1213900,332414371.5545654
2021-01-20,BIIB,274.5400085449219,267.6700134277344,274.30999755859375,270.2799987792969,270.2799987792969,1293300,349553122.42126465
2021-01-21,BIIB,270.67999267578125,267.7699890136719,270.25,270.1199951171875,270.1199951171875,806500,217851776.06201172
2021-01-22,BIIB,272.7099914550781,268.4800109863281,270.3399963378906,269.44000244140625,269.44000244140625,691100,186209985.68725586
2021-01-25,BIIB,277.0199890136719,271.0,271.7900085449219,275.5400085449219,275.5400085449219,806800,222305678.89404297
2021-01-26,BIIB,275.75,268.2900085449219,274.5,271.6700134277344,271.6700134277344,777200,211141934.43603516
2021-01-27,BIIB,268.6600036621094,262.989990234375,267.70001220703125,265.1499938964844,265.1499938964844,1116300,295986938.1866455
2021-01-28,BIIB,270.8900146484375,264.7699890136719,265.1300048828125,267.8699951171875,267.8699951171875,979600,262405447.21679688
2021-01-29,BIIB,296.3800048828125,281.510009765625,294.42999267578125,282.6099853515625,282.6099853515625,4789400,1353532263.8427734
2021-02-01,BIIB,284.75,274.7200012207031,283.20001220703125,278.4599914550781,278.4599914550781,1445700,402569609.64660645
2021-02-02,BIIB,282.5,276.8299865722656,281.29998779296875,277.7200012207031,277.7200012207031,1194000,331597681.45751953
2021-02-03,BIIB,278.54998779296875,262.0799865722656,269.989990234375,263.25,263.25,2521700,663837525.0
2021-02-04,BIIB,270.3900146484375,260.9700012207031,262.1600036621094,267.3900146484375,267.3900146484375,1663200,444723072.36328125
2021-02-05,BIIB,268.1400146484375,263.8900146484375,268.1400146484375,265.0899963378906,265.0899963378906,1061000,281260486.11450195
2021-02-08,BIIB,270.1700134277344,265.0,266.55999755859375,268.92999267578125,268.92999267578125,1045900,281273879.3395996
2021-02-09,BIIB,269.3900146484375,265.8999938964844,268.2300109863281,269.30999755859375,269.30999755859375,749600,201874774.16992188
2021-02-10,BIIB,277.25,268.4599914550781,271.45001220703125,275.0,275.0,1353800,372295000.0
2021-02-11,BIIB,282.75,276.69000244140625,278.510009765625,278.80999755859375,278.80999755859375,1214200,338531099.03564453
2021-02-12,BIIB,280.2200012207031,274.8299865722656,278.1199951171875,278.0299987792969,278.0299987792969,1033900,287455215.73791504
2021-02-16,BIIB,283.0,275.0,275.0,279.32000732421875,279.32000732421875,1303600,364121561.54785156
2021-02-17,BIIB,280.05999755859375,273.70001220703125,276.07000732421875,276.6700134277344,276.6700134277344,960300,265686213.89465332
2021-02-18,BIIB,277.9700012207031,272.0,274.8500061035156,275.8999938964844,275.8999938964844,933000,257414694.30541992
2021-02-19,BIIB,281.45001220703125,275.8599853515625,278.5400085449219,278.3500061035156,278.3500061035156,1254000,349050907.6538086
2021-02-22,BIIB,288.0799865722656,274.5299987792969,276.05999755859375,284.6300048828125,284.6300048828125,1397700,397827357.82470703
2021-02-23,BIIB,284.8699951171875,275.6700134277344,281.989990234375,279.0799865722656,279.0799865722656,1306200,364534278.46069336
2021-02-24,BIIB,285.7099914550781,276.67999267578125,278.75,282.739990234375,282.739990234375,889300,251440673.3154297
2021-02-25,BIIB,284.3999938964844,274.7099914550781,284.260009765625,277.260009765625,277.260009765625,1023800,283858797.9980469
