Date,code,high,low,open,close,adjust,volume_match,value_match
2021-01-04,BKNG,2220.8511082606665,2087.0602895149727,2213.7769187795407,2129.240234375,2129.240234375,334000,711166238.28125
2021-01-05,BKNG,2190.1039459513063,2119.873226738623,2129.161192033103,2152.84375,2152.84375,348200,749620193.75
2021-01-06,BKNG,2251.6470581844264,2125.225658155604,2140.8597356613295,2213.58984375,2213.58984375,393400,870826244.53125
2021-01-07,BKNG,2251.165010214263,2184.03347844903,2241.473491337102,2203.790283203125,2203.790283203125,299700,660475947.8759766
2021-01-08,BKNG,2253.113147178556,2212.271415137171,2220.0148297767014,2244.80908203125,2244.80908203125,310500,697013219.9707031
2021-01-11,BKNG,2253.172404050057,2178.3860887393457,2216.1677863530585,2185.509521484375,2185.509521484375,320600,700674352.5878906
2021-01-12,BKNG,2207.519027342349,2156.346338467599,2201.3403418652806,2160.980712890625,2160.980712890625,259400,560558396.9238281
2021-01-13,BKNG,2172.5317157715253,2133.4903597871185,2133.4903597871185,2147.28466796875,2147.28466796875,239600,514489406.4453125
2021-01-14,BKNG,2180.107510712295,2143.6933363832763,2150.0886909005417,2147.451904296875,2147.451904296875,273100,586469115.0634766
2021-01-15,BKNG,2144.205702007036,2081.934567735969,2144.205702007036,2085.112548828125,2085.112548828125,340800,710606356.640625
2021-01-19,BKNG,2135.015709758468,2075.0076034802178,2100.6284213479926,2128.217041015625,2128.217041015625,274900,585046864.5751953
2021-01-20,BKNG,2144.8842237878994,2090.3565138188906,2144.8842237878994,2125.275146484375,2125.275146484375,339000,720468274.6582031
2021-01-21,BKNG,2122.2842090496683,2071.111510759734,2106.433458968423,2075.971923828125,2075.971923828125,460800,956607862.5
2021-01-22,BKNG,2075.548752030854,2031.7553143158138,2067.9924605420297,2032.975341796875,2032.975341796875,356700,725162304.4189453
2021-01-25,BKNG,2027.1801011297293,1915.743367260897,2011.9393673029647,1985.9349365234375,1985.9349365234375,879500,1746629776.6723633
2021-01-26,BKNG,2023.618318725334,1942.859782481028,2000.6344099325017,1951.2327880859375,1951.2327880859375,447600,873371795.9472656
2021-01-27,BKNG,1944.1486257517533,1830.7737534859039,1917.9473421123223,1855.7254638671875,1855.7254638671875,705600,1309399887.3046875
2021-01-28,BKNG,2015.7865295961506,1904.7139501046283,1947.1791437022139,2001.3526611328125,2001.3526611328125,843300,1687740699.1333008
2021-01-29,BKNG,2007.15766641924,1907.5869517938079,2003.2220631517512,1913.02783203125,1913.02783203125,536200,1025765523.5351562
2021-02-01,BKNG,1974.078905212204,1933.3650850296162,1964.0528935379946,1958.4151611328125,1958.4151611328125,478700,937493337.6342773
2021-02-02,BKNG,2078.893964825152,1992.8027561520073,2002.2383321566765,2032.27685546875,2032.27685546875,440700,895624410.2050781
2021-02-03,BKNG,2061.0755384939594,1992.123690397533,2046.051353371474,1994.6622314453125,1994.6622314453125,352600,703317902.8076172
2021-02-04,BKNG,2052.318313411712,1983.2092599989594,2003.408649493333,2049.406005859375,2049.406005859375,355200,727949013.28125
2021-02-05,BKNG,2095.699053836342,2040.4922690280528,2075.3323533897433,2062.66943359375,2062.66943359375,238400,491740392.96875
2021-02-08,BKNG,2097.3418601235558,2037.4519442714127,2082.9672041775584,2065.7587890625,2065.7587890625,219000,452401174.8046875
2021-02-09,BKNG,2070.9637466295844,2018.6101819789587,2049.3472341293673,2051.708740234375,2051.708740234375,229700,471277497.63183594
2021-02-10,BKNG,2126.416364932106,2057.51375804751,2082.2294632505996,2107.279541015625,2107.279541015625,334100,704042094.6533203
2021-02-11,BKNG,2148.5046409853003,2098.50297745585,2110.8017369208137,2124.49755859375,2124.49755859375,258300,548757719.3847656
2021-02-12,BKNG,2153.749063858781,2076.040595680751,2092.117621685806,2115.95751953125,2115.95751953125,210600,445620653.61328125
2021-02-16,BKNG,2162.6436464661747,2099.359075589693,2104.7508331114464,2148.996826171875,2148.996826171875,242400,520916830.6640625
2021-02-17,BKNG,2201.9202543519186,2139.14734932349,2148.238581071738,2197.8076171875,2197.8076171875,287700,632309251.4648438
2021-02-18,BKNG,2239.2697812169927,2154.772488343809,2154.772488343809,2223.409423828125,2223.409423828125,317000,704820787.3535156
2021-02-19,BKNG,2284.6568165653166,2223.4680897710314,2236.406287873311,2256.133544921875,2256.133544921875,353500,797543208.1298828
2021-02-22,BKNG,2354.4450137722833,2229.1943968043315,2229.1943968043315,2312.1865234375,2312.1865234375,504100,1165573226.4648438
2021-02-23,BKNG,2328.89303361555,2255.2676649420305,2310.5532296558804,2321.385986328125,2321.385986328125,515300,1196210198.7548828
2021-02-24,BKNG,2410.8125553391865,2286.762277364414,2306.0369786853703,2404.161376953125,2404.161376953125,610000,1466538439.9414062
2021-02-25,BKNG,2399.684830613137,2225.0621342089985,2380.9710180048974,2236.603271484375,2236.603271484375,751800,1681478339.5019531
2021-02-26,BKNG,2307.2469726849913,2215.458844664259,2306.1645859101336,2291.0224609375,2291.0224609375,503900,1154446218.0664062
2021-03-01,BKNG,2343.9469642318854,2263.1784596938405,2334.7867899757603,2283.141845703125,2283.141845703125,359900,821702750.2685547
2021-03-02,BKNG,2304.2957304353517,2238.3743752094047,2300.3601271382804,2245.46826171875,2245.46826171875,310000,696095161.1328125
2021-03-03,BKNG,2297.348971925463,2235.5599618298666,2249.4232087407795,2238.3740234375,2238.3740234375,364500,815887331.5429688
2021-03-04,BKNG,2240.509834280223,2128.57139474729,2240.509834280223,2183.620849609375,2183.620849609375,484100,1057090853.2958984
2021-03-05,BKNG,2275.565705771935,2143.8015538078034,2199.775802069973,2269.95751953125,2269.95751953125,435300,988112508.2519531
2021-03-08,BKNG,2373.503645187523,2261.358636911539,2266.3468416526816,2330.60546875,2330.60546875,564000,1314461484.375
2021-03-09,BKNG,2402.4399380124883,2306.2734770398197,2341.8217000046857,2328.686767578125,2328.686767578125,481700,1121728415.9423828
2021-03-10,BKNG,2381.0398037658933,2325.8527244831225,2341.0443345511558,2331.17578125,2331.17578125,443900,1034808929.296875
2021-03-11,BKNG,2408.0678462616784,2306.047222160041,2359.6698198598033,2324.032958984375,2324.032958984375,512200,1190369681.5917969
2021-03-12,BKNG,2373.9854829616156,2313.032635236508,2321.012176547495,2362.38525390625,2362.38525390625,404600,955821073.7304688
2021-03-15,BKNG,2404.18137477123,2335.790418485658,2373.9165756391635,2400.22607421875,2400.22607421875,468800,1125225983.59375
2021-03-16,BKNG,2390.4167220918353,2341.6939315363,2377.448975815863,2357.9775390625,2357.9775390625,360700,850522498.3398438
2021-03-17,BKNG,2429.821935601927,2331.8450121887836,2335.2886651603703,2422.1474609375,2422.1474609375,394400,955294958.59375
