model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,3,69,0.22697368421052633,0.6666666666666666,0.01674910235362319,0.01674910235362319,1.1556880624,2.80771973480855,2.80771973480855
arima,0.0025,3,20,0.06578947368421052,0.65,0.015439769424999996,0.015439769424999996,0.30879538849999993,1.3012841269502562,1.3012841269502562
arima,0.005,3,3,0.009868421052631578,0.6666666666666666,0.048712495833333334,0.048712495833333334,0.1461374875,1.1497939770422625,1.1497939770422625
arima,0.01,3,1,0.003289473684210526,1.0,0.11003861,0.11003861,0.11003861,1.11003861,1.11003861
arima,0.015,3,0,0.0,,,,0.0,1.0,1.0
arima,0.02,3,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,3,66,0.21710526315789475,0.5757575757575758,0.017083167153030307,0.017083167153030307,1.1274890321000002,2.7148678103432324,2.7148678103432324
linear_regression,0.0025,3,52,0.17105263157894737,0.5769230769230769,0.01388854267115385,0.01388854267115385,0.7222042189000002,1.8743195630373521,1.8743195630373521
linear_regression,0.005,3,39,0.12828947368421054,0.5897435897435898,0.016704224510256417,0.016704224510256417,0.6514647559000003,1.7498437197224412,1.7498437197224412
linear_regression,0.01,3,19,0.0625,0.3684210526315789,0.0005909868157894727,0.0005909868157894727,0.011228749499999982,0.9562724200024129,0.9562724200024129
linear_regression,0.015,3,13,0.04276315789473684,0.6153846153846154,0.014616483076923077,0.014616483076923077,0.19001428,1.1894236014926989,1.1894236014926989
linear_regression,0.02,3,5,0.01644736842105263,1.0,0.0522191858,0.0522191858,0.261095929,1.2833296757002852,1.2833296757002852
lstm,0.0,3,50,0.16447368421052633,0.68,0.009786420115999998,0.009786420115999998,0.48932100579999993,1.5020306500521228,1.5020306500521228
lstm,0.0025,3,30,0.09868421052631579,0.6333333333333333,0.00919152021666667,0.00919152021666667,0.27574560650000013,1.2247955685009457,1.2247955685009457
lstm,0.005,3,17,0.05592105263157895,0.6470588235294118,0.001400130382352939,0.001400130382352939,0.023802216499999966,0.9756237590631811,0.9756237590631811
lstm,0.01,3,7,0.023026315789473683,0.8571428571428571,0.042969851571428574,0.042969851571428574,0.300788961,1.3211609888419835,1.3211609888419835
lstm,0.015,3,1,0.003289473684210526,1.0,0.08484163,0.08484163,0.08484163,1.0848416300000001,1.0848416300000001
lstm,0.02,3,0,0.0,,,,0.0,1.0,1.0
