run_name,sector,stocks,feature_columns,best_by_val_model,best_by_val_val_rel_score,best_by_val_test_rel_score,best_by_val_test_directional_accuracy,best_by_val_backtest_final_equity,best_by_val_backtest_trade_count,best_by_val_backtest_threshold,best_by_test_model,best_by_test_test_rel_score,run_dir,candidate_score,candidate_mean_val_rel_score,candidate_mean_test_rel_score,candidate_feature_overlap,candidate_support_count
mini_ngan_hang_g01_return_w5_smoke,Ngân hàng,"VCB,VPB,TCB","momentum_20,alpha_sector,vingroup_momentum,vnindex_return,a_d_ratio,day_of_week,rsi_14",lstm,-0.008758965509573668,-0.009533593722669709,0.45723684210526316,2.1195503799341675,823,0.0,lstm_signmag,-0.006665215331487895,/Users/lap15111/Documents/research-paper/data_stock_market/data/processed/assets/data_info_vn/history/training_runs/mini_ngan_hang_g01_return_w5_smoke,0.20665269788248816,0.08863254115806533,0.04270698011551236,0.3333333333333333,3
