model,threshold,holding_period,trade_count,coverage,directional_accuracy,avg_actual_return,avg_strategy_return,cumulative_strategy_return,final_equity,sampled_buy_hold_equity
arima,0.0,3,514,0.2817982456140351,0.5603112840466926,0.0028334233488326852,0.0028334233488326852,1.4563796013,2.523223000757336,2.523223000757336
arima,0.0025,3,332,0.18201754385964913,0.5873493975903614,0.0036276729524096388,0.0036276729524096388,1.2043874202,2.341784438517914,2.341784438517914
arima,0.005,3,112,0.06140350877192982,0.5982142857142857,0.007606135245535715,0.007606135245535715,0.8518871475,2.0358334578401287,2.0358334578401287
arima,0.01,3,12,0.006578947368421052,0.6666666666666666,0.020423408458333334,0.020423408458333334,0.2450809015,1.2630141932204273,1.2630141932204273
arima,0.015,3,2,0.0010964912280701754,1.0,0.054841895,0.054841895,0.10968379,1.112595445471174,1.112595445471174
arima,0.02,3,0,0.0,,,,0.0,1.0,1.0
linear_regression,0.0,3,475,0.2604166666666667,0.5242105263157895,0.002919036694736843,0.002919036694736843,1.3865424300000004,2.3296018433562384,2.3296018433562384
linear_regression,0.0025,3,430,0.23574561403508773,0.513953488372093,0.003403525962558139,0.003403525962558139,1.4635161638999996,2.637281039359258,2.637281039359258
linear_regression,0.005,3,362,0.19846491228070176,0.5303867403314917,0.0032910442060773482,0.0032910442060773482,1.1913580026000001,2.1720644736925943,2.1720644736925943
linear_regression,0.01,3,240,0.13157894736842105,0.5625,0.006473678620416665,0.006473678620416665,1.5536828688999997,3.5443162948857916,3.5443162948857916
linear_regression,0.015,3,134,0.07346491228070176,0.5373134328358209,0.006454529741791045,0.006454529741791045,0.8649069854,1.9953555071780087,1.9953555071780087
linear_regression,0.02,3,73,0.0400219298245614,0.5342465753424658,0.006837370675342467,0.006837370675342467,0.49912805930000004,1.521127028488793,1.521127028488793
lstm,0.0,3,512,0.2807017543859649,0.5078125,0.002350978361328125,0.002350978361328125,1.203700921,1.8449762495221294,1.8449762495221294
lstm,0.0025,3,405,0.22203947368421054,0.5160493827160494,-0.0003832137355555558,-0.0003832137355555558,-0.1552015629000001,0.5200991292884898,0.5200991292884898
lstm,0.005,3,273,0.14967105263157895,0.5238095238095238,0.0008046215238095241,0.0008046215238095241,0.21966167600000008,0.8643717025333674,0.8643717025333674
lstm,0.01,3,85,0.046600877192982455,0.6470588235294118,0.013280524952941178,0.013280524952941178,1.128844621,2.8192036895591692,2.8192036895591692
lstm,0.015,3,15,0.008223684210526315,0.7333333333333333,0.031527557266666666,0.031527557266666666,0.472913359,1.5625622220740518,1.5625622220740518
lstm,0.02,3,5,0.0027412280701754384,0.8,0.05348344619999999,0.05348344619999999,0.267417231,1.2946209769735018,1.2946209769735018
