error,base
0.0120655765,0.020000009
-0.0232947121,-0.019607851
-0.0522992287,-0.049999915
0.043801072,0.042105164
0.0193126397,0.02020203
-0.010746732699999999,-0.009900995
-0.0017461409999999997,-0.010000004
-0.026946569000000004,-0.04040395
0.002684265,-0.010526431
-0.031247954,-0.042553212
0.050668541000000004,0.044444464
0.032545947299999996,0.03191491
0.0327263806,0.030927848
-0.012162121,-0.020000009
-0.020067662,-0.03061215
-0.0011257049999999994,-0.010526431
-0.0080145836,-0.010638303
0.0341595326,0.032257967
-0.002390303,0.0
-0.019941401499999997,-0.020833235
0.0134097964,0.010638416
-6.9243906e-05,0.0
0.0042776116,0.0
-0.015239463399999998,-0.02105275
-0.024045515500000003,-0.03225808
-0.0375818176,-0.04444441
-0.021020548,-0.023255823
-0.0066821342,0.0
-0.012016342,0.0
-0.032002004,-0.023809534
-0.041478303,-0.036585383
0.0339529655,0.0379747
-0.0079527935,0.0
0.0108708215,0.012195127
-0.0007755385,0.0
0.0019406186,0.0
0.0035371862,0.0
0.005616653,0.0
0.0425874553,0.036144596
0.016964691,0.011627912
-0.009532783,-0.0114942575
-0.0188108234,-0.023255823
0.0254164422,0.023809534
-0.003157055,0.0
-0.0400661234,-0.034883738
-0.0298225265,-0.024096461
0.029670151,0.037037123
-0.0280425837,-0.023809534
-0.008533083600000001,-0.012195192
0.0139742338,0.012345751
-0.011392316270000001,-0.012195192
-0.008806566,-0.012345554
0.0030889115,0.0
0.0134904537,0.012499873
0.0485816636,0.049382806
-0.0087538527,-0.011764711
-0.0044826793,-0.011904767
0.008982282,0.0
0.008774293,0.0
0.00303776,0.0
-0.0098036538,-0.012048198
-0.006844412,-0.012195192
0.0258977611,0.024691436
0.0105659318,0.012048198
0.016022248,0.011904767
-0.039066291999999996,-0.047058906
-0.01526201,-0.024691306
-0.031575806,-0.037974633
0.0020412407,0.0
-0.0384016706,-0.0394737
-0.018323526,-0.013698637
0.0370072205,0.041666612
0.019775986,0.026666751
-0.0035113795,0.0
-0.0044393227,0.0
-0.0401940479,-0.038961057
-0.01413608305,-0.013513519
0.0236577827,0.0273972
-0.0413123487,-0.03999995
-0.0355495163,-0.041666687
0.0487096283,0.04347828
0.025272213,0.02777779
0.01382341517,0.013513448
-0.005784582,-0.013333269
-0.028867374999999997,-0.040540557
-0.012592629,-0.028169027
-0.0019207459999999992,-0.014492683
0.022008285,0.01470581
0.0051589618,0.0
-0.0115319855,-0.014492683
0.021332588,0.01470581
-0.020873488000000003,-0.02898552
-0.003211915000000001,-0.014925301
-0.0369781745,-0.045454565
0.0056230095,0.0
0.049021228,0.047619067
-0.03036972608,-0.030303042
0.0023795941,0.0
0.028960826300000003,0.03125001
0.026134765999999997,0.030303042
-0.0344567997,-0.029411776
-0.000718319,0.0
-0.0029951148,0.0
-0.048108232,-0.045454565
0.015022148,0.015873022
-0.0203544544,-0.015625006
-0.00912922,0.0
-0.026099522,-0.015873022
0.0059125010000000006,0.01612904
-0.041964814,-0.031746045
0.026754526,0.0327869
-0.042011958,-0.031746045
0.026132492,0.0327869
-0.004731171,0.0
0.0019437682,0.0
