model,split,rows,pred_pos_rate,actual_pos_rate,pred_mean,actual_mean,pred_abs_mean,actual_abs_mean,pred_abs_over_actual_abs,corr
lstm_seed_92,val,997,0.34002006018054165,0.38214643931795383,-0.0001949976470434102,-5.011276830491477e-05,0.0006024328973357272,0.008221714819859578,0.07327338767340223,-0.053499398461305345
lstm_signmag,test,1165,0.3021459227467811,0.41630901287553645,-0.0006940548275226437,0.0004335067446351932,0.0013025167016009612,0.00931762289914163,0.13979066503334808,0.05843776528785886
lstm_signmag,train,9755,0.3459764223475141,0.40738083034341366,-0.0004564409840169331,0.00039423801848676067,0.0015005387401681232,0.012179765443419616,0.12319931341361111,0.07046622228970224
lstm_signmag,val,997,0.31795386158475425,0.38214643931795383,-0.0005087729903781344,-5.011276830491477e-05,0.0010900695172497495,0.008221714819859578,0.1325842042850578,-0.01775983343708856
lstm_signmag_best_by_val,test,1165,0.35536480686695276,0.41630901287553645,-0.00018317335054806867,0.0004335067446351932,0.0005935096894203433,0.00931762289914163,0.06369754344480064,0.07700949119400939
lstm_signmag_best_by_val,train,9755,0.5201435161455664,0.40738083034341366,0.0001503675059067059,0.00039423801848676067,0.0006940653038014635,0.012179765443419616,0.05698511248231364,0.02806688508126931
lstm_signmag_best_by_val,val,997,0.238716148445336,0.38214643931795383,-0.0003711727064591775,-5.011276830491477e-05,0.0005579551686308927,0.008221714819859578,0.06786360033835646,-0.07395968799324697
lstm_signmag_ensemble,test,1165,0.2575107296137339,0.41630901287553645,-0.0003099725535106438,0.0004335067446351932,0.0005002838115439485,0.00931762289914163,0.05369221495216728,0.08805157850244014
lstm_signmag_ensemble,train,9755,0.3401332649923116,0.40738083034341366,-0.0001538787279970241,0.00039423801848676067,0.0005138366488286817,0.012179765443419616,0.04218772941200548,0.07517523446641089
lstm_signmag_ensemble,val,997,0.2577733199598796,0.38214643931795383,-0.0002734024042069408,-5.011276830491477e-05,0.00044512442476160477,0.008221714819859578,0.05414009540763994,-0.06730156282976821
lstm_signmag_seed_102,test,1165,0.3021459227467811,0.41630901287553645,-0.0006940548275226437,0.0004335067446351932,0.0013025167016009612,0.00931762289914163,0.13979066503334808,0.05843776528785886
lstm_signmag_seed_102,train,9755,0.3459764223475141,0.40738083034341366,-0.0004564409840169331,0.00039423801848676067,0.0015005387401681232,0.012179765443419616,0.12319931341361111,0.07046622228970224
lstm_signmag_seed_102,val,997,0.31795386158475425,0.38214643931795383,-0.0005087729903781344,-5.011276830491477e-05,0.0010900695172497495,0.008221714819859578,0.1325842042850578,-0.01775983343708856
lstm_signmag_seed_112,test,1165,0.45407725321888415,0.41630901287553645,-0.00021069263668995706,0.0004335067446351932,0.0010405780017112448,0.00931762289914163,0.11167848419870118,0.07628014236114504
lstm_signmag_seed_112,train,9755,0.4216299333675038,0.40738083034341366,-0.0001807401928648795,0.00039423801848676067,0.0012163903077622039,0.012179765443419616,0.09986976460366774,0.06597999375993353
lstm_signmag_seed_112,val,997,0.5877632898696088,0.38214643931795383,0.00019457417479789367,-5.011276830491477e-05,0.0007141593276263792,0.008221714819859578,0.08686257590707538,-0.061203145048271276
lstm_signmag_seed_42,test,1165,0.30472103004291845,0.41630901287553645,-0.00031490763653570816,0.0004335067446351932,0.000665151732859485,0.00931762289914163,0.07138641905337904,0.00733731819495488
lstm_signmag_seed_42,train,9755,0.44479753972321884,0.40738083034341366,-1.2223416822567166e-05,0.00039423801848676067,0.0006741507960458202,0.012179765443419616,0.055350063938221804,0.022557463530583712
lstm_signmag_seed_42,val,997,0.2086258776328987,0.38214643931795383,-0.0004511390296429288,-5.011276830491477e-05,0.0006647155060389168,0.008221714819859578,0.08084876702768799,-0.04990656379458446
lstm_signmag_seed_52,test,1165,0.09785407725321889,0.41630901287553645,-0.0008359750440163553,0.0004335067446351932,0.0008823995838203827,0.00931762289914163,0.09470222108920852,0.023638771238876956
lstm_signmag_seed_52,train,9755,0.16750384418247052,0.40738083034341366,-0.0007625752035268885,0.00039423801848676067,0.0008809647969870301,0.012179765443419616,0.07233019396633707,0.02382753760865715
lstm_signmag_seed_52,val,997,0.15045135406218657,0.38214643931795383,-0.0006530544441257774,-5.011276830491477e-05,0.0007541788586032098,0.008221714819859578,0.09173011654229218,-0.06631297456703664
lstm_signmag_seed_62,test,1165,0.4678111587982833,0.41630901287553645,-4.555025553467808e-05,0.0004335067446351932,0.0006331213186745923,0.00931762289914163,0.0679488025570253,0.05543222893268301
lstm_signmag_seed_62,train,9755,0.5145053818554587,0.40738083034341366,0.00015505584966241478,0.00039423801848676067,0.0007361398752759299,0.012179765443419616,0.060439577321552244,0.027032589016750187
lstm_signmag_seed_62,val,997,0.3440320962888666,0.38214643931795383,-0.00019106200544754263,-5.011276830491477e-05,0.0005302896234822468,0.008221714819859578,0.06449866422042888,0.005052937910009868
lstm_signmag_seed_72,test,1165,0.35536480686695276,0.41630901287553645,-0.00018317335054806867,0.0004335067446351932,0.0005935096894203433,0.00931762289914163,0.06369754344480064,0.07700949119400939
lstm_signmag_seed_72,train,9755,0.5201435161455664,0.40738083034341366,0.0001503675059067059,0.00039423801848676067,0.0006940653038014635,0.012179765443419616,0.05698511248231364,0.02806688508126931
lstm_signmag_seed_72,val,997,0.238716148445336,0.38214643931795383,-0.0003711727064591775,-5.011276830491477e-05,0.0005579551686308927,0.008221714819859578,0.06786360033835646,-0.07395968799324697
lstm_signmag_seed_82,test,1165,0.4231759656652361,0.41630901287553645,-0.00010208352777473303,0.0004335067446351932,0.00043914573637994514,0.00931762289914163,0.047130662094127106,0.017212403969030014
lstm_signmag_seed_82,train,9755,0.5613531522296258,0.40738083034341366,7.76791649918319e-05,0.00039423801848676067,0.0005696099887410375,0.012179765443419616,0.0467669095424807,0.02679816298244376
lstm_signmag_seed_82,val,997,0.48144433299899697,0.38214643931795383,-3.228912639217653e-05,-5.011276830491477e-05,0.0004018542551861585,0.008221714819859578,0.048877182435892605,-0.02818592850570817
lstm_signmag_seed_92,test,1165,0.3742489270386266,0.41630901287553645,-9.334315621026611e-05,0.0004335067446351932,0.00048466010326691844,0.00931762289914163,0.052015423731257344,0.040533915365886616
lstm_signmag_seed_92,train,9755,0.3672988211173757,0.40738083034341366,-0.0002021525477324111,0.00039423801848676067,0.0006831859517992158,0.012179765443419616,0.056091880830785784,0.01478122567032446
lstm_signmag_seed_92,val,997,0.2978936810431294,0.38214643931795383,-0.00017430311628024073,-5.011276830491477e-05,0.00041504889095807425,0.008221714819859578,0.050482034472361215,-0.06552092378723054
lstm_signmag_top2_by_val,test,1165,0.42660944206008583,0.41630901287553645,-0.00011436180424400004,0.0004335067446351932,0.0005016904687856996,0.00931762289914163,0.05384318234556551,0.08590106158688529
lstm_signmag_top2_by_val,train,9755,0.5250640697078421,0.40738083034341366,0.00015271167833484674,0.00039423801848676067,0.000564991520356901,0.012179765443419616,0.04638771764378682,0.0365631767323755
lstm_signmag_top2_by_val,val,997,0.2477432296890672,0.38214643931795383,-0.000281117356644333,-5.011276830491477e-05,0.0004604939234563691,0.008221714819859578,0.05600947412382203,-0.042183799566534994
lstm_top2_by_val,test,1165,0.3776824034334764,0.41630901287553645,-0.0004292092744349356,0.0004335067446351932,0.0010810420959060086,0.00931762289914163,0.11602123284100686,0.05233051710905171
lstm_top2_by_val,train,9755,0.5244490005125577,0.40738083034341366,0.0002975373041845577,0.00039423801848676067,0.0011786346671564369,0.012179765443419616,0.09676989861846806,0.04220321893635923
lstm_top2_by_val,val,997,0.29087261785356067,0.38214643931795383,-0.00045500585453470415,-5.011276830491477e-05,0.0008847038390542627,0.008221714819859578,0.10760575603002646,-0.009863778932387712
