Date,n_stocks,q90_abs_error,index_proxy_return,index_proxy,index_proxy_rebased
2012-05-28,33,0.032492667576297984,0.004602864519236361,1.106880588624306,100.0
2012-05-29,39,0.015410365629941173,-0.00375274428869234,1.1027267488170818,99.62472557113077
2012-05-30,43,0.04280326543375852,0.00558661522618611,1.108887258862346,100.18129057991105
2012-05-31,44,0.030695067439228285,-0.021484780274817334,1.085063059756144,98.02891756415404
2012-06-01,44,0.055254283035173886,-0.0021885704120140743,1.0826883228483921,97.81437437565135
2012-06-04,46,0.0429875993868336,-0.03207551837325526,1.0479605336563595,94.67692761319668
2012-06-05,48,0.02948751104995614,0.019155363198409436,1.068034598296146,96.49049854813698
2012-06-06,47,0.04045106433331968,0.015564120359700093,1.0846576173323512,97.99228828110765
2012-06-07,47,0.03451665816828606,0.022121296967454882,1.1086516505933721,100.16000479069447
2012-06-08,49,0.027692634356208074,-0.0035341976940700204,1.104733456486318,99.80601953272516
2012-06-11,50,0.04096601952333002,0.006092715513141938,1.111464283154539,100.41410921623712
2012-06-12,51,0.0321336789056659,-0.01622160601519889,1.0934345474532405,98.78523109816416
2012-06-13,51,0.040474560228176304,-0.0022588080507178654,1.0909646886945201,98.5620942228676
2012-06-14,49,0.045671257842332,-0.00564347917287886,1.0848078521955262,98.00586109688551
2012-06-15,52,0.03983217575587325,0.018118592704795097,1.1044630438324206,99.78158937678272
2012-06-18,50,0.03517715027555828,0.007030909423421457,1.1122284234551227,100.48314469381592
2012-06-19,50,0.01837697983719391,-0.010984714116562756,1.100010912191153,99.37936607582114
2012-06-20,47,0.028068899502977678,0.0019744565127464814,1.102182835900821,99.57558631240217
2012-06-21,48,0.03854382988283753,-0.0093882493953508,1.0918352685581092,98.64074587441306
2012-06-22,51,0.0423973142169415,-0.00633150574818108,1.0849223072791667,98.01620142490435
2012-06-25,50,0.043957130827766415,-0.018973659243808814,1.064337361114845,96.15647541869569
2012-06-26,48,0.03919333669473413,-0.015433428468893898,1.0479109865853078,94.67245133350029
2012-06-27,50,0.03339152208063741,-0.003576132805005106,1.0441635177294548,94.33389007455631
2012-06-28,50,0.03861986611736924,0.003278331699893826,1.0475866320895,94.64314785676204
2012-06-29,51,0.0453840538975783,0.006362929601474104,1.0542523520809308,95.24535554383652
2012-07-02,50,0.047205238317837926,-0.013298654010815036,1.0402322148105185,93.97872051432198
2012-07-03,48,0.03623976726084944,-0.020187188907937807,1.019232850582016,92.08155432997307
2012-07-04,50,0.047451575170271085,-0.008249980850393778,1.010824199082622,91.32188327007628
2012-07-05,50,0.03595289201475686,0.010652353956532168,1.0215918562390784,92.29467629464627
2012-07-06,49,0.053246952593326465,0.009010716868761866,1.0307971312110817,93.12631749123136
2012-07-09,49,0.029694241885954473,-0.021817430306952455,1.0083077866402774,91.09454054962329
2012-07-10,51,0.0253192698583007,-0.005599912034826752,1.002661351731061,90.58441913569244
2012-07-11,47,0.03932721652090552,0.011754876303937803,1.0144475118953988,91.64922777769658
2012-07-12,45,0.04184554555686188,0.012901983015080512,1.027535896463564,92.83168455782965
2012-07-13,49,0.03696826617233454,0.021892565606820298,1.0500312934902554,94.86400830240359
2012-07-16,51,0.0485030957352137,-0.008063512001207394,1.0415643535535535,94.09907123297452
2012-07-17,50,0.028651164635084436,0.01764805504368139,1.059945938596603,95.75973682165335
2012-07-18,48,0.04717855278868226,0.0031943833459181187,1.0633318122504294,96.06563013016594
2012-07-19,48,0.038473299104953146,0.023035683104610575,1.0878263869124816,98.27856754308917
2012-07-20,51,0.033336810069158604,-0.00997334619008736,1.0769771177610914,97.29840136591605
2012-07-23,50,0.04518564192694602,-0.008072075445015009,1.068283677213969,96.51300132941103
2012-07-24,49,0.03595587965101009,-0.01913677941326056,1.0478401681323384,94.66605331245836
2012-07-25,49,0.02718436829745758,-0.007101528544988416,1.040398901267761,93.99377963261853
2012-07-26,51,0.0419218745082616,0.0023926934285389127,1.0428882568818836,94.21867793146903
2012-07-27,49,0.02221548811066884,-0.0035591512515143688,1.0391764598372129,93.88333940599323
2012-07-30,49,0.024033145152497944,0.0009537832387089254,1.0401676089266665,93.97288376151268
2012-07-31,49,0.02197029432281846,-0.0017020727929557696,1.0383971679393986,93.81293507278662
2012-08-01,50,0.021338916080094326,-0.0068140921953368915,1.0313214339016827,93.17368508408549
2012-08-02,50,0.014175556763075291,0.0035401679120513362,1.034972484948992,93.50353557426773
2012-08-03,47,0.040034596342593376,0.0008167202523063454,1.0358177679380298,93.57990180543348
2012-08-06,53,0.024937231780495377,0.01613781764700247,1.0525336061925388,95.09007719619397
2012-08-07,51,0.0346457219857257,-0.0037684630891600306,1.0485671721475016,94.73173375013472
2012-08-08,50,0.02977700869087116,0.005951201497528938,1.0548074066726454,95.29550138589202
2012-08-09,52,0.02572952206246543,0.007608123314253471,1.062832511495399,96.02052131172952
2012-08-10,52,0.026652314746752333,-0.006935976208018747,1.055460730482558,95.35452526042981
2012-08-13,50,0.030215175087505382,-0.000773986426675031,1.054643818203276,95.28072215215619
2012-08-14,51,0.0252054999582469,0.00419030723245135,1.0590630998223534,95.67997765130356
2012-08-15,48,0.02233076083939511,0.002024850937412438,1.0612075447328075,95.8737153437424
2012-08-16,50,0.028315455658594085,-0.0005462366711506049,1.0606278742561728,95.8213456046222
2012-08-17,46,0.02872163034044195,0.006110204956528031,1.0671085279504846,96.40683366547674
2012-08-20,51,0.0591224743402562,0.004845151277531245,1.0722788301979482,96.87393935877375
2012-08-21,52,0.04983787526543886,-0.04192337417680365,1.0273252835776943,92.81265695105489
2012-08-22,50,0.06355575085763121,-0.023469402970329147,1.0032145725158017,90.63439930432367
2012-08-23,42,0.04667098505888135,-0.045892969899549475,0.9571740763365446,86.47491754518659
2012-08-24,52,0.05761012206785371,0.017860992469137835,0.9742701553056455,88.01944539623048
2012-08-27,49,0.04891394043806927,-0.03255450393593916,0.9425532737000798,85.1540160146397
2012-08-28,51,0.0475196910556406,-0.0043198879122065175,0.9384815492064121,84.78616021018223
2012-08-29,52,0.040686099359299975,0.02847617540551075,0.9652059144164494,87.20054578028711
2012-08-30,50,0.04191686348058279,0.012460766704768148,0.9772331201380553,88.28713143778373
2012-08-31,50,0.040377054037526235,-0.005546420558757194,0.9718129742698232,87.7974538769035
2012-09-04,49,0.0449888889444991,0.012173308753348853,0.98364315365612,88.86623939070496
2012-09-05,51,0.0389397675171493,-0.01110276050995544,0.9727219992938189,87.8795788173296
2012-09-06,50,0.03508980182232333,-0.009220328415290533,0.9637531830035518,87.06930023963642
2012-09-07,47,0.05588661679066705,0.0012945624468006453,0.9650008216822528,87.18201688599585
2012-09-10,49,0.04657761135604221,-0.0311778781375689,0.9349141436611896,84.4638665877368
2012-09-11,47,0.03553787134587766,-0.009390129241193736,0.9261351790227911,83.670739964267
2012-09-12,48,0.03872274943860248,-8.381075642090174e-05,0.9260575589328891,83.66372745626029
2012-09-13,49,0.040276394411921546,0.012579724541659893,0.9377071079339868,84.71619410178856
2012-09-14,51,0.0456092540407552,0.01619039840945114,0.9528889596028123,86.08778303602891
2012-09-17,51,0.0510707795619963,-0.003034356193969836,0.949997555086076,85.8265620383484
2012-09-18,50,0.042904834746150304,-0.02360911378097672,0.9275689547163991,83.80027296975497
2012-09-19,51,0.0471984185278414,-0.0047929104470982075,0.9231231997829349,83.39862576596855
2012-09-20,51,0.0464706850470975,-0.011763416108327637,0.9122641174646373,82.41757302822077
2012-09-21,49,0.0511810819851233,0.010922174197428542,0.9222280250696495,83.31775211776429
2012-09-24,47,0.03622231991030262,-0.012115455511857382,0.9110548124601301,82.30831959863355
2012-09-25,49,0.030168770859017844,0.0013098846252368754,0.9122481891517197,82.41613400100488
2012-09-26,48,0.03091970448149362,0.0020650149526017098,0.9141319953028019,82.5863245500526
2012-09-27,50,0.02844416678417464,-0.002585015495437017,0.9117689499300694,82.37283762137952
2012-09-28,47,0.045414824364706896,-0.005334884440874645,0.9069047679454149,81.93338805160253
2012-10-01,48,0.04179091583937403,-0.01770160522205389,0.8908510977692468,80.48303556180771
2012-10-02,48,0.03309131669811902,-0.002527721237952345,0.8885992745295623,80.27959688352327
2012-10-03,46,0.03642138163559125,0.010495618254805337,0.8979256732965215,81.12218088606238
2012-10-04,46,0.0314983131829649,-0.005429745407051374,0.8930501654960663,80.6817080969863
2012-10-05,47,0.045554739143699424,0.008078246790793654,0.9002644451295027,81.33347484649653
2012-10-08,48,0.03213615504791969,0.01863865485123763,0.9170441633971124,82.84942141201219
2012-10-09,49,0.03882987480610615,0.00470359589985345,0.9213575685640515,83.23911161087095
2012-10-10,48,0.032248982746386934,0.010682416065025416,0.9311998934561129,84.12830643398136
2012-10-11,46,0.029156108126699037,0.0054964202269051,0.9363181593857969,84.59071095912036
2012-10-12,50,0.03624428455223096,-0.0038201704478576137,0.9327412644235188,84.26756002495107
2012-10-15,47,0.05101726762950412,-0.006351700148706748,0.926816771595575,83.73231775140943
2012-10-16,47,0.03509416021406647,0.02521599976689132,0.9501873830920798,85.84371185631022
2012-10-17,44,0.026933409817865944,-0.005342003441720406,0.9451114788213226,85.38513445212375
2012-10-18,47,0.04451649299589914,0.0004423964686310718,0.9455295928020159,85.42290853407897
2012-10-19,51,0.0325017420109361,-0.011122104628879333,0.9350133137411702,84.47282600765976
2012-10-22,48,0.02911441339529113,-0.0038349939183024945,0.931427543369441,84.14887323365856
2012-10-23,50,0.034428719920106286,0.003444446534180114,0.9346357957430398,84.4387195284234
2012-10-24,49,0.03377576130442319,-0.0033203194700110023,0.931532506313065,84.15835600395037
2012-10-25,50,0.03452454833313807,-0.010616708213820856,0.9216426975018499,83.26487129450157
2012-10-26,51,0.0317490971647203,0.004754062423745263,0.9260242444181627,83.66071769034076
2012-10-29,50,0.030269542365567725,-0.003913589782234447,0.9224001653971063,83.33330396041343
2012-10-30,48,0.036467367073055236,-0.0027754297820742602,0.919840108507073,83.10201822676305
2012-10-31,46,0.035303920623846304,-0.0021820753727818526,0.9178329480594027,82.92068335936197
2012-11-01,52,0.0493670484836911,-0.003581800218051008,0.9145454538059092,82.62367803762447
2012-11-02,46,0.03637760865967721,-0.029555118010551756,0.887515954992662,80.18172548275665
2012-11-05,44,0.025779997301287823,-0.004364652893465269,0.8836422559117068,79.83176008262531
2012-11-06,50,0.046300677896943,-0.003068156378025853,0.8809311032883381,79.58682375875877
2012-11-07,49,0.044238909240812,0.01637000245677528,0.895351947613418,80.88966025921658
2012-11-08,48,0.03414269141503606,0.007550429872726412,0.9021122397052821,81.50041196643247
2012-11-09,47,0.04509786807466294,0.005592226037288333,0.9071570552607184,81.95618069228088
2012-11-12,48,0.03845447263083763,0.016490020965653725,0.9221160941211084,83.30763983016149
2012-11-13,47,0.03463533706963056,-0.004817340935921645,0.9176739465132265,82.90631852653264
2012-11-14,47,0.035051450232276654,0.0018766823351036935,0.9193961289980328,83.06190734997986
2012-11-15,48,0.021066205122042474,-0.010142418481382694,0.9100712287075715,82.21945872577453
2012-11-16,46,0.03296102222520855,0.00019213229461519893,0.9102460827810064,82.23525573904153
2012-11-19,48,0.03528686444624335,-0.009640589262468828,0.9014707741691436,81.44245941556736
2012-11-20,48,0.0331256418896373,0.0083749396257851,0.9090205374772199,82.1245350961482
2012-11-21,48,0.03153946528909715,-0.002089670318610005,0.9071209842410469,81.95292189272814
2012-11-22,48,0.021885657217353572,0.002437625555451991,0.9093322055341195,82.1526924294778
2012-11-23,46,0.0364657958707538,-0.0026784360029225057,0.9068966174162,81.93265170033766
2012-11-26,45,0.024602015002164968,-0.00880206241839787,0.8989140567826687,81.21147538596644
2012-11-27,48,0.032756524786236633,-0.003128484187096137,0.8961018183704657,80.9574065694107
2012-11-28,47,0.030560675580636458,0.0003456038815582172,0.8964115146371658,80.98538576336196
2012-11-29,50,0.029403455115971235,0.005325018248673666,0.90118492231093,81.41663442042774
2012-11-30,46,0.03075836389325545,0.0032510542449217072,0.9041147233780684,81.68132431536752
2012-12-03,47,0.03633018813561635,0.001184712646618749,0.9051858395248485,81.77809321327649
2012-12-04,48,0.03928487528937693,0.006758459659926336,0.9113035015060138,82.33078715732412
2012-12-05,46,0.016561583295697298,0.009138527708540626,0.9196314738054167,83.0831693370273
2012-12-06,49,0.020465953671373455,-0.0030209798205641215,0.9168532856806948,82.83217675903161
2012-12-07,46,0.04316941910656165,-0.003502634751561831,0.9136418835001859,82.54204589816791
2012-12-10,49,0.02742097798036401,0.011277352357206127,0.9239453449487189,83.47290163404624
2012-12-11,49,0.04255596973234779,0.0025628438890234564,0.9263132726298124,83.68682964989812
2012-12-12,50,0.036760318433516695,0.01443889306813679,0.93968821092091,84.89517483442435
2012-12-13,50,0.04056566621875385,-0.0019808187373109784,0.9378268589054877,84.72701288140505
2012-12-14,48,0.045358603945351184,-0.001344150979934437,0.936566278014081,84.61312698401358
2012-12-17,46,0.03676664573140435,0.008562674996137028,0.9445857906650572,85.33764169078455
2012-12-18,48,0.046225282299565046,-0.005190636338144898,0.9396827893355358,84.89468502681278
2012-12-19,48,0.03861376292334178,0.01667761179470188,0.9553544541062365,86.31052562712344
2012-12-20,48,0.03657895022770391,0.003693298088189154,0.9588828628851301,86.6292961264127
2012-12-21,50,0.04321929089492182,-0.0007159225034356719,0.9581963770654318,86.56727626385901
2012-12-24,48,0.03148714338894922,0.0031741251049455382,0.9612378122413431,86.84205162871488
2012-12-25,53,0.03784388294443476,0.0015701550661908936,0.962747104662048,86.97840711603813
2012-12-26,50,0.039020951220300006,0.014543009661146753,0.9767483451063893,88.24333493103782
2012-12-27,49,0.04083384191617357,0.009704416438358331,0.9862271178027792,89.09968500111816
2012-12-28,51,0.0486027435399592,0.011304349181801718,0.9973757735149836,90.10689895235933
2013-01-02,49,0.04475713832362081,0.019398796261912637,1.0167236629419683,91.8548643269289
2013-01-03,51,0.0467798894969747,-0.0046995526571521635,1.0119455165501998,91.42318755520891
2013-01-04,51,0.047814793884754105,0.01691169776043491,1.029059233276124,92.96930887143816
2013-01-07,53,0.04787048950674941,0.009186984727741373,1.0385131847361728,93.82341649218873
2013-01-08,53,0.04742623404599718,0.018858937264191317,1.0580984397351478,95.59282641772701
2013-01-09,53,0.04721188673283896,-0.0008444323468096605,1.0572049471865266,95.51210474297692
2013-01-10,52,0.03547719824127857,0.02009108885293042,1.0784453457162086,97.43104692589846
2013-01-11,51,0.043334313493687604,-0.0015324289071277444,1.0767927048936756,97.28174077313747
2013-01-14,53,0.0682953235518653,-0.004727457881855519,1.0717022127338016,96.82184544095888
2013-01-15,53,0.06576820993795995,0.01881079966423265,1.091861788357252,98.64314177867006
2013-01-16,53,0.04816405882593239,0.019016387997907214,1.1126250557647424,100.51897803606582
2013-01-17,52,0.04540516061242677,-0.011362973920743417,1.099982326272522,99.37678351010223
2013-01-18,49,0.04057886062655592,-0.009896181711244094,1.089096701292572,98.3933328026073
2013-01-21,50,0.05279386545298613,-0.010013177883591701,1.0781913822900966,97.40810285869536
2013-01-22,51,0.0176473413594066,-0.020754292373953792,1.0558142831069706,95.38646661237382
