error,base
0.03800982021493837,0.03729594871401787
0.012706081266514957,0.01123609859496355
0.04601994750555605,0.04444435238838196
0.011937107774429023,0.01063829381018877
0.009633841342292726,0.008421049453318119
-0.019758288864977658,-0.020876752212643623
0.0012693643802776933,0.0
-0.002852902398444712,-0.004264459945261478
0.0017028078436851501,0.0
-0.013110754662193358,-0.01498928852379322
-0.04819104622583836,-0.0499999113380909
-0.0012244796380400658,-0.0022884029895067215
-0.001982609450351447,-0.0022935771849006414
-0.0487032541714143,-0.048275917768478394
-0.04885013325838372,-0.0483090840280056
0.0019293790101073682,0.0025379874277859926
-0.008054420351982117,-0.007594934199005365
-0.0020714338461402804,-0.0025509365368634462
0.010660885513061658,0.010230091400444508
-0.00448388751829043,-0.005063289310783148
0.0017299847677350044,0.0
0.006680827937088907,0.0050890566781163216
-0.011382554774172604,-0.012658141553401947
-0.046810686006210744,-0.04871801286935806
-0.0009123043855652213,-0.002695416798815131
0.0016972157172858715,0.0
0.017066307133063674,0.016216211020946503
0.03752573343808763,0.037234116345644
0.007771246855554637,0.007692221086472273
0.016074636427219957,0.01526725385338068
-0.010904883616603911,-0.012531323358416557
-0.0003274127375334501,-0.002538152737542987
0.0023338841274380684,0.0
0.04522737511433661,0.043256983160972595
-0.0008173115784302354,-0.0024389440659433603
-0.0007507395930588245,-0.002444986719638109
-0.00150068273069337,-0.0024509793147444725
-0.006174015230499208,-0.007371004205197096
-0.0060892365872859955,-0.0074257394298911095
-0.013539981446228921,-0.014962668530642986
0.0064584254287183285,0.005063289310783148
0.0032157115056179464,0.002518890891224146
0.010449179651914164,0.010050248354673386
0.019978627657110337,0.0199004914611578
0.017384921811753884,0.017073243856430054
-0.006700455967802554,-0.007194319739937782
0.0006246499833650887,0.0
-0.009103601798415184,-0.009661832824349403
0.012692549091298133,0.012195117771625519
-0.0356474295258522,-0.03614448755979538
0.0006645205430686474,0.0
0.005615264468360692,0.004999916534870863
0.0008472975459881127,0.0
-0.0016803598846308887,-0.0024874804075807333
-0.001700385648291558,-0.0024937645066529512
0.0005567095358856022,0.0
-0.0016575963818468153,-0.002499999012798071
0.0008427046122960746,0.0
0.0035120119573548436,0.00250626471824944
0.0009105405770242214,0.0
-0.0016737559926696122,-0.002499999012798071
-0.034341778547968715,-0.03508778661489487
0.0006109990645200014,0.0
0.005851584021002054,0.005194887984544039
-0.009676474321167916,-0.010335996747016907
0.006113988347351551,0.005221930332481861
-0.009731752390507609,-0.010389522649347782
0.00606274587335065,0.005249256268143654
0.006236490560695529,0.005221930332481861
0.003636819892562926,0.0025974863674491644
0.0036844959249719977,0.002590672578662634
0.003541922604199499,0.002583894180133939
-0.0016679849941283464,-0.002577234758064151
-0.019593902048654854,-0.020671825855970383
0.003720871638506651,0.0026384354569017887
0.0010491112479940057,0.0
