Date,label,equity,buy_hold_equity,trade_return,actual,is_trade
2025-04-04,imp_lower_shadow_atr_gap:lstm,0.9769737095257587,0.8183738076973958,-0.0,-0.06962786,0
2025-04-08,imp_lower_shadow_atr_gap:lstm,0.9946223136278041,0.833157373722469,0.018064564,0.018064564,1
2025-04-09,imp_lower_shadow_atr_gap:lstm,1.0639558576398087,0.8912354528570675,0.069708414,0.069708414,1
2025-04-10,imp_lower_shadow_atr_gap:lstm,1.1080772697228716,0.9281942856847487,0.041469213,0.041469213,1
2025-04-11,imp_lower_shadow_atr_gap:lstm,1.1068166977512122,0.9271383523732737,-0.001137621,-0.001137621,1
2025-04-14,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.90918690396843,-0.019362211,-0.019362211,1
2025-04-15,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.90601902076586,-0.0,-0.0034843036,0
2025-04-16,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.9091869040407111,0.0,0.0034964865,0
2025-04-17,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.9176346205239136,0.0,0.009291507,0
2025-04-18,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.9176346205239136,0.0,0.0,0
2025-04-21,imp_lower_shadow_atr_gap:lstm,1.08538627931103,0.8870116391399068,-0.0,-0.03337165,0
2025-04-22,imp_lower_shadow_atr_gap:lstm,1.1086445443204231,0.9060190212699145,0.02142856,0.02142856,1
2025-04-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9208025037413481,0.016316967,0.016316967,1
2025-04-24,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9039070715252121,-0.0,-0.018348595,0
2025-04-25,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9081309714203968,0.0,0.004672936,0
2025-04-28,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9081309714203968,0.0,0.0,0
2025-04-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9186906384405477,0.0,0.011627912,0
2025-05-05,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9186906384405477,0.0,0.0,0
2025-05-06,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.9376980206960153,0.0,0.020689644,0
2025-05-07,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,0.992608219617923,0.0,0.05855851,0
2025-05-08,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0411826542704608,0.0,0.04893616,0
2025-05-09,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0422386708622433,0.0,0.0010142472,0
2025-05-12,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0031678893905154,-0.0,-0.037487365,0
2025-05-13,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0137275556079646,0.0,0.01052632,0
2025-05-14,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0390707880884484,0.0,0.025000043,0
2025-05-15,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.02217527263484,-0.0,-0.016260216,0
2025-05-16,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0549102057515345,0.0,0.032024775,0
2025-05-19,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.045406556629776,-0.0,-0.009008965,0
2025-05-20,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.060190039638317,0.0,0.014141372,0
2025-05-21,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.068637839551023,0.0,0.007968194,0
2025-05-22,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.098204888854326,0.0,0.027667979,0
2025-05-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1552270362085537,0.0,0.05192305,0
2025-05-26,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1151003221449207,-0.0,-0.034734916,0
2025-05-27,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0813093735222448,-0.0,-0.030303057,0
2025-05-28,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066526062978568,0.0,0.023437541,0
2025-05-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0982048898540797,-0.0,-0.0076335757,0
2025-05-30,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1087645570717288,0.0,0.009615389,0
2025-06-02,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0982048907691497,-0.0,-0.009523813,0
2025-06-03,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.091869041014061,-0.0,-0.0057692784,0
2025-06-04,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0982048906430195,0.0,0.005802756,0
2025-06-05,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1024287072353296,0.0,0.0038461098,0
2025-06-06,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.074708063529174,-0.0,-0.025145067,0
2025-06-09,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0811051353870718,0.0,0.005952381,0
2025-06-10,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0768404210388356,-0.0,-0.003944773,0
2025-06-11,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0853698500310767,0.0,0.007920792,0
2025-06-12,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.074708063371539,-0.0,-0.009823183,0
2025-06-13,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.100296350799377,0.0,0.023809524,0
2025-06-16,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.100296350799377,0.0,0.0,0
2025-06-17,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0938992789796098,-0.0,-0.0058139535,0
2025-06-18,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0938992789796098,0.0,0.0,0
2025-06-19,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1002963508779862,0.0,0.0058479533,0
2025-06-20,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.089634565061094,-0.0,-0.009689922,0
2025-06-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0938992795743696,0.0,0.0039138943,0
2025-06-24,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.091766922237288,-0.0,-0.0019493178,0
2025-06-25,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0896345649672934,-0.0,-0.001953125,0
2025-06-26,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0960316366821743,0.0,0.0058708414,0
2025-06-27,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1002963512397055,0.0,0.0038910506,0
2025-06-30,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1002963512397055,0.0,0.0,0
2025-07-01,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257803361419,0.0,0.007751938,0
2025-07-02,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1002963512481037,-0.0,-0.0076923077,0
2025-07-03,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.108825780344605,0.0,0.007751938,0
2025-07-04,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.108825780344605,0.0,0.0,0
2025-07-07,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1130904948332156,0.0,0.0038461538,0
2025-07-08,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1216199236351911,0.0,0.007662835,0
2025-07-09,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.123752280921945,0.0,0.0019011407,0
2025-07-10,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066934229413192,-0.0,-0.0151802655,0
2025-07-11,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1045610656424696,-0.0,-0.0019267823,0
2025-07-14,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066934228783585,0.0,0.0019305019,0
2025-07-15,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.10456106557963,-0.0,-0.0019267823,0
2025-07-16,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.10456106557963,0.0,0.0,0
2025-07-17,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1024287083438626,-0.0,-0.0019305019,0
2025-07-18,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257798984706,0.0,0.0058027077,0
2025-07-21,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1130904943853652,0.0,0.0038461538,0
2025-07-22,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257799860934,-0.0,-0.0038314175,0
2025-07-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257799860934,0.0,0.0,0
2025-07-24,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066934227424776,-0.0,-0.0019230769,0
2025-07-25,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066934227424776,0.0,0.0,0
2025-07-28,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0875022078309633,-0.0,-0.01734104,0
2025-07-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0768404210105607,-0.0,-0.009803922,0
2025-07-30,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257797306247,0.0,0.02970297,0
2025-07-31,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1237522812086738,0.0,0.013461539,0
2025-08-01,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1578699971786304,0.0,0.030360531,0
2025-08-04,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1472082109839998,-0.0,-0.009208103,0
2025-08-05,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.121619923421773,-0.0,-0.022304833,0
2025-08-06,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1173552089612389,-0.0,-0.0038022813,0
2025-08-07,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1493405677746236,0.0,0.028625954,0
2025-08-08,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1322817091162019,-0.0,-0.014842301,0
2025-08-11,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1301493519293795,-0.0,-0.0018832391,0
2025-08-12,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.164267069066983,0.0,0.03018868,0
2025-08-13,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.151472925438068,-0.0,-0.010989011,0
2025-08-14,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1727964986857784,0.0,0.018518519,0
2025-08-15,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1706641414367642,-0.0,-0.0018181818,0
2025-08-18,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1578699986909033,-0.0,-0.010928961,0
2025-08-19,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1258846400652363,-0.0,-0.027624309,0
2025-08-20,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1514729276465057,0.0,0.022727273,0
2025-08-21,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1344140692459141,-0.0,-0.014814815,0
2025-08-22,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1237522831537627,-0.0,-0.009398496,0
2025-08-25,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1216199258879027,-0.0,-0.0018975332,0
2025-08-26,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1194875685968662,-0.0,-0.0019011407,0
2025-08-27,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1152228540604923,-0.0,-0.0038095238,0
2025-08-28,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1472082127882706,0.0,0.028680688,0
2025-08-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1663994287769257,0.0,0.016728625,0
2025-09-03,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1663994287769257,0.0,0.0,0
2025-09-04,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1472082134106771,-0.0,-0.016453382,0
2025-09-05,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1813259298500791,0.0,0.029739777,0
2025-09-08,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1706641431938551,-0.0,-0.009025271,0
2025-09-09,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1621347140984803,-0.0,-0.0072859745,0
2025-09-10,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1600023568078464,-0.0,-0.0018348624,0
2025-09-11,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1621347140882137,0.0,0.0018382353,0
2025-09-12,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1642670713788288,0.0,0.0018348624,0
2025-09-15,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1365464266004248,-0.0,-0.023809524,0
2025-09-16,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.151472927222625,0.0,0.013133208,0
2025-09-17,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1322817102336173,-0.0,-0.016666668,0
2025-09-18,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1386787820268542,0.0,0.0056497175,0
2025-09-19,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1344140674328393,-0.0,-0.0037453184,0
2025-09-22,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.136546424761303,0.0,0.0018796993,0
2025-09-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1322817102397729,-0.0,-0.0037523452,0
2025-09-24,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1344140674287113,0.0,0.0018832391,0
2025-09-25,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1301493527717996,-0.0,-0.0037593986,0
2025-09-26,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1237522809167455,-0.0,-0.0056603774,0
2025-09-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.128016995439976,0.0,0.0037950664,0
2025-09-30,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1301493527450621,0.0,0.0018903592,0
2025-10-01,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1194875666969406,-0.0,-0.009433962,0
2025-10-02,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1194875666969406,0.0,0.0,0
2025-10-03,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1173552094323727,-0.0,-0.0019047619,0
2025-10-06,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1173552094323727,0.0,0.0,0
2025-10-07,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1109581374435273,-0.0,-0.005725191,0
2025-10-08,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1088257802812196,-0.0,-0.0019193857,0
2025-10-09,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.1066934230370362,-0.0,-0.0019230769,0
2025-10-10,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.087502208120414,-0.0,-0.01734104,0
2025-10-13,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0811051362439703,-0.0,-0.005882353,0
2025-10-14,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0875022083119479,0.0,0.00591716,0
2025-10-15,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0789727784168526,-0.0,-0.007843138,0
2025-10-16,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0789727784168526,0.0,0.0,0
2025-10-17,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.023531488554348,-0.0,-0.0513834,0
2025-10-20,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0555168475716714,0.0,0.03125,0
2025-10-21,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0608477406879164,0.0,0.005050505,0
2025-10-22,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0555168475484833,-0.0,-0.0050251256,0
2025-10-23,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0448550613162275,-0.0,-0.01010101,0
2025-10-24,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0437888827483344,-0.0,-0.0010204081,0
2025-10-27,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0437888827483344,0.0,0.0,0
2025-10-28,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.04059034682418,-0.0,-0.0030643514,0
2025-10-29,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0352594536744446,-0.0,-0.0051229508,0
2025-10-30,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0683109917035367,0.0,0.03192585,0
2025-10-31,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0555168479879675,-0.0,-0.011976048,0
2025-11-03,imp_lower_shadow_atr_gap:lstm,1.1267342607648296,1.0437888831276032,-0.0,-0.011111111,0
2025-11-04,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.041656525774473,0.002042901,-0.002042901,1
2025-11-05,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0544506689273283,0.0,0.012282497,0
2025-11-06,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.03739181029235,-0.0,-0.016177958,0
2025-11-07,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0512521325477955,0.0,0.01336074,0
2025-11-10,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0501859538964682,-0.0,-0.0010141988,0
2025-11-11,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0544506687392499,0.0,0.004060914,0
2025-11-12,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0235314883915112,-0.0,-0.029322548,0
2025-11-13,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0384579889227104,0.0,0.014583333,0
2025-11-14,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0299285591924203,-0.0,-0.008213553,0
2025-11-17,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0320609164838437,0.0,0.0020703934,0
2025-11-18,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0075388085280852,-0.0,-0.02376033,0
2025-11-19,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0075388085280852,0.0,0.0,0
2025-11-20,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,0.9830167003019121,-0.0,-0.024338624,0
2025-11-21,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.00860498872695,0.0,0.02603037,0
2025-11-24,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0022079166289743,-0.0,-0.006342495,0
2025-11-25,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0107373454081376,0.0,0.008510638,0
2025-11-26,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0128697025340634,0.0,0.0021097045,0
2025-11-27,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0150020596426295,0.0,0.002105263,0
2025-11-28,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0512521345062975,0.0,0.035714287,0
2025-12-01,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0747080642484483,0.0,0.022312373,0
2025-12-02,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0683109923862693,-0.0,-0.005952381,0
2025-12-03,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0683109923862693,0.0,0.0,0
2025-12-04,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0704433496735604,0.0,0.001996008,0
2025-12-05,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0491197756061912,-0.0,-0.01992032,0
2025-12-08,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.046987418470052,-0.0,-0.0020325202,0
2025-12-09,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0384579888872472,-0.0,-0.00814664,0
2025-12-10,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0448550607174403,0.0,0.0061601643,0
2025-12-11,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0363256319702128,-0.0,-0.008163265,0
2025-12-12,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0352594533202926,-0.0,-0.0010288066,0
2025-12-15,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0448550609649305,0.0,0.009268795,0
2025-12-16,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.05764920461123,0.0,0.012244898,0
2025-12-17,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0555168473779863,-0.0,-0.002016129,0
2025-12-18,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0640462763624132,0.0,0.008080808,0
2025-12-19,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0725757053632152,0.0,0.008016032,0
2025-12-22,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.07044334817179,-0.0,-0.0019880715,0
2025-12-23,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0683109907680448,-0.0,-0.001992032,0
2025-12-24,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0789727771883497,0.0,0.00998004,0
2025-12-25,imp_lower_shadow_atr_gap:lstm,1.1290360673128803,1.0768404197970758,-0.0,-0.0019762847,0
