loss,val_loss,val_rel_score,learning_rate
0.0076049440540373325,0.005178801715373993,-0.040290626630009596,0.0005000000237487257
0.00743801100179553,0.0050704278983175755,-0.010858094510761696,0.0005000000237487257
0.007379988208413124,0.005100831855088472,-0.03749987337085292,0.0005000000237487257
0.007341315038502216,0.0050542582757771015,-0.040617643552798066,0.0005000000237487257
0.007306986954063177,0.005045420955866575,-0.04625044553139679,0.0005000000237487257
0.007285614963620901,0.005039818584918976,-0.05177759493949696,0.0005000000237487257
0.007262711878865957,0.005025993566960096,-0.048688314581018854,0.0002500000118743628
0.00725362915545702,0.005011892411857843,-0.04584267737492298,0.0002500000118743628
0.007245465647429228,0.00500359246507287,-0.04650321341657149,0.0002500000118743628
0.007237911690026522,0.005004568956792355,-0.05529008155472148,0.0002500000118743628
