model,split,rows,pred_pos_rate,actual_pos_rate,pred_mean,actual_mean,pred_abs_mean,actual_abs_mean,pred_abs_over_actual_abs,corr
lstm_seed_62,val,997,0.13841524573721165,0.38214643931795383,-0.000701504092111334,-5.011276830491477e-05,0.0008405442920527583,0.008221714819859578,0.10223466885793958,0.021415710118733118
lstm_seed_72,test,1217,0.43796220213640097,0.41577649958915364,-0.00028218405323993426,0.0003594608300739524,0.0010093054240736237,0.009443676562202137,0.10687632273571507,0.056137963574356194
lstm_seed_72,train,10466,0.416491496273648,0.40846550735715653,-0.0003452708688535353,0.00038595244887429294,0.0011027311106120295,0.012338376081859196,0.0893740880725258,0.04295597469985974
lstm_seed_72,val,997,0.5747241725175527,0.38214643931795383,4.7669798557572736e-05,-5.011276830491477e-05,0.0007869569710015045,0.008221714819859578,0.09571688975402157,-0.0018170131335555856
lstm_seed_82,test,1217,0.3533278553820871,0.41577649958915364,-0.00048722125638874284,0.0003594608300739524,0.0011497414829210353,0.009443676562202137,0.12174723216621168,-0.04795442452307224
lstm_seed_82,train,10466,0.2788075673609784,0.40846550735715653,-0.0007015905895024931,0.00038595244887429294,0.001100336113774125,0.012338376081859196,0.08917997850559294,0.022447314734056038
lstm_seed_82,val,997,0.21063189568706117,0.38214643931795383,-0.0005938812478754263,-5.011276830491477e-05,0.0007900223442324975,0.008221714819859578,0.0960897284255343,-0.03355115506991734
lstm_seed_92,test,1217,0.39194741166803615,0.41577649958915364,-0.0003037207224411669,0.0003594608300739524,0.0012331065200460968,0.009443676562202137,0.13057483617996263,0.11594465642049548
lstm_seed_92,train,10466,0.4527995413720619,0.40846550735715653,-0.00011046261937978023,0.00038595244887429294,0.0015343603680395164,0.012338376081859196,0.1243567514768372,0.08566251833699767
lstm_seed_92,val,997,0.4062186559679037,0.38214643931795383,-0.00034041761954272813,-5.011276830491477e-05,0.0010631839876532598,0.008221714819859578,0.12931414077816658,0.018583754543233452
lstm_signmag,test,1217,0.44617912900575185,0.41577649958915364,-2.7035124010706666e-05,0.0003594608300739524,0.0008949305355406491,0.009443676562202137,0.0947650557117305,0.07099806287688455
lstm_signmag,train,10466,0.5492069558570609,0.40846550735715653,0.00021361425690517865,0.00038595244887429294,0.000985865251588903,0.012338376081859196,0.0799023506049873,0.02897697662341823
lstm_signmag,val,997,0.5356068204613842,0.38214643931795383,6.302069247758274e-05,-5.011276830491477e-05,0.0006731758260824975,0.008221714819859578,0.08187778837286343,-0.004148929229442892
lstm_signmag_best_by_val,test,1217,0.42892358258011504,0.41577649958915364,-0.0001749311296211364,0.0003594608300739524,0.0010804896219184035,0.009443676562202137,0.11441408595493534,0.029887954296400565
lstm_signmag_best_by_val,train,10466,0.4573858207529142,0.40846550735715653,-0.00015211645699876917,0.00038595244887429294,0.0013785433787937634,0.012338376081859196,0.11172810503163386,0.06628781273636082
lstm_signmag_best_by_val,val,997,0.3981945837512538,0.38214643931795383,-0.0002519388591121364,-5.011276830491477e-05,0.0009277723339630894,0.008221714819859578,0.1128441394880363,0.02032348424343898
lstm_signmag_ensemble,test,1217,0.37387017255546423,0.41577649958915364,-0.000124501621144092,0.0003594608300739524,0.00047045488522813475,0.009443676562202137,0.04981692057425049,0.06435967883860336
lstm_signmag_ensemble,train,10466,0.38906936747563536,0.40846550735715653,-0.00010464171840290466,0.00038595244887429294,0.0005956730947426485,0.012338376081859196,0.048278078961983634,0.06859200301982725
lstm_signmag_ensemble,val,997,0.4182547642928786,0.38214643931795383,-6.914076243484455e-05,-5.011276830491477e-05,0.0003749860452486058,0.008221714819859578,0.04560922550400628,0.009640519606276978
lstm_signmag_seed_102,test,1217,0.44617912900575185,0.41577649958915364,-2.7035124010706666e-05,0.0003594608300739524,0.0008949305355406491,0.009443676562202137,0.0947650557117305,0.07099806287688455
lstm_signmag_seed_102,train,10466,0.5492069558570609,0.40846550735715653,0.00021361425690517865,0.00038595244887429294,0.000985865251588903,0.012338376081859196,0.0799023506049873,0.02897697662341823
lstm_signmag_seed_102,val,997,0.5356068204613842,0.38214643931795383,6.302069247758274e-05,-5.011276830491477e-05,0.0006731758260824975,0.008221714819859578,0.08187778837286343,-0.004148929229442892
lstm_signmag_seed_112,test,1217,0.5209531635168447,0.41577649958915364,9.648315283196379e-05,0.0003594608300739524,0.0009885128839889072,0.009443676562202137,0.10467458065488844,0.00840867176331771
lstm_signmag_seed_112,train,10466,0.4450601949168737,0.40846550735715653,-0.00011024427529594809,0.00038595244887429294,0.0011368936538417357,0.012338376081859196,0.09214289192507932,0.017083634484627748
lstm_signmag_seed_112,val,997,0.506519558676028,0.38214643931795383,5.9849591286459345e-05,-5.011276830491477e-05,0.0007409287191901705,0.008221714819859578,0.09011851364638128,0.003750564391913139
lstm_signmag_seed_42,test,1217,0.4519309778142975,0.41577649958915364,-0.00010949131246392768,0.0003594608300739524,0.0009873477558806903,0.009443676562202137,0.10455120411816117,0.07607161651453773
lstm_signmag_seed_42,train,10466,0.5429963691954902,0.40846550735715653,0.00028537136101215504,0.00038595244887429294,0.0011677511813091596,0.012338376081859196,0.09464383104889101,0.04923147167728225
lstm_signmag_seed_42,val,997,0.506519558676028,0.38214643931795383,7.645282317773319e-05,-5.011276830491477e-05,0.000871424850715948,0.008221714819859578,0.10599064426450533,-0.004885526678555038
lstm_signmag_seed_52,test,1217,0.42892358258011504,0.41577649958915364,-0.0001749311296211364,0.0003594608300739524,0.0010804896219184035,0.009443676562202137,0.11441408595493534,0.029887954296400565
lstm_signmag_seed_52,train,10466,0.4573858207529142,0.40846550735715653,-0.00015211645699876917,0.00038595244887429294,0.0013785433787937634,0.012338376081859196,0.11172810503163386,0.06628781273636082
lstm_signmag_seed_52,val,997,0.3981945837512538,0.38214643931795383,-0.0002519388591121364,-5.011276830491477e-05,0.0009277723339630894,0.008221714819859578,0.1128441394880363,0.02032348424343898
lstm_signmag_seed_62,test,1217,0.47082990961380444,0.41577649958915364,-9.196615471520132e-05,0.0003594608300739524,0.0007741458574709942,0.009443676562202137,0.08197504990476653,0.009341271406976263
lstm_signmag_seed_62,train,10466,0.3251480986050067,0.40846550735715653,-0.00031944025271100034,0.00038595244887429294,0.0008430525471796991,0.012338376081859196,0.06832767469450197,0.0650319327876158
lstm_signmag_seed_62,val,997,0.3460381143430291,0.38214643931795383,-0.00019677372081765296,-5.011276830491477e-05,0.0004937601591037111,0.008221714819859578,0.060055617340439967,0.037529326915846296
lstm_signmag_seed_72,test,1217,0.47576006573541496,0.41577649958915364,-0.00011049053257653247,0.0003594608300739524,0.0005144374463339688,0.009443676562202137,0.05447427629965431,0.02999759144375857
lstm_signmag_seed_72,train,10466,0.41868908847697306,0.40846550735715653,-0.0002014039068484707,0.00038595244887429294,0.0006536476657818943,0.012338376081859196,0.05297679868446675,0.07178778269243594
lstm_signmag_seed_72,val,997,0.567703109327984,0.38214643931795383,2.7192924360982936e-05,-5.011276830491477e-05,0.00041508656617181543,0.008221714819859578,0.0504866168757365,0.03276652876213753
lstm_signmag_seed_82,test,1217,0.2982744453574363,0.41577649958915364,-0.0005001455389876746,0.0003594608300739524,0.000880447151019392,0.009443676562202137,0.0932313961856063,-0.023763467956788013
lstm_signmag_seed_82,train,10466,0.26963500859927386,0.40846550735715653,-0.0006174660930382906,0.00038595244887429294,0.0009357290440194028,0.012338376081859196,0.07583891411732713,0.02223717752444068
lstm_signmag_seed_82,val,997,0.19558676028084251,0.38214643931795383,-0.0005164973792966901,-5.011276830491477e-05,0.0006804307469650952,0.008221714819859578,0.08276019806981297,-0.040347885561140474
lstm_signmag_seed_92,test,1217,0.4067378800328677,0.41577649958915364,-7.843631698610518e-05,0.0003594608300739524,0.0005341905181094249,0.009443676562202137,0.05656594808080328,0.07163482171265136
lstm_signmag_seed_92,train,10466,0.4645518822854959,0.40846550735715653,6.455161555401203e-05,0.00038595244887429294,0.0005439965735872378,0.012338376081859196,0.044089803226784616,0.010465558051445308
lstm_signmag_seed_92,val,997,0.6258776328986961,0.38214643931795383,0.0001855678263330662,-5.011276830491477e-05,0.0003945030805614172,0.008221714819859578,0.04798306548026864,0.010790102424481605
lstm_signmag_top2_by_val,test,1217,0.43467543138866066,0.41577649958915364,-0.00013344864296732127,0.0003594608300739524,0.0007255865302533525,0.009443676562202137,0.07683305601099023,0.027643951588392997
lstm_signmag_top2_by_val,train,10466,0.3799923562010319,0.40846550735715653,-0.00023577835508508502,0.00038595244887429294,0.0009413009750803038,0.012338376081859196,0.07629050766772096,0.07664769983928008
lstm_signmag_top2_by_val,val,997,0.35606820461384153,0.38214643931795383,-0.00022435628857088268,-5.011276830491477e-05,0.0006123950459450653,0.008221714819859578,0.07448507511666826,0.030811551558434406
lstm_top2_by_val,test,1217,0.3163516844700082,0.41577649958915364,-0.0003679724039804437,0.0003594608300739524,0.0008492088245996714,0.009443676562202137,0.0899235397364824,0.13836256921585616
lstm_top2_by_val,train,10466,0.3831454232753679,0.40846550735715653,-0.00016670887007938376,0.00038595244887429294,0.001032714661894526,0.012338376081859196,0.08369939893572384,0.07803847029209768
lstm_top2_by_val,val,997,0.38415245737211634,0.38214643931795383,-0.0001990741281824473,-5.011276830491477e-05,0.0007378216998059178,0.008221714819859578,0.08974060958958431,0.017832525023278242
