family,best_by_val,best_val_score,best_test_score,second_by_val,second_val_score,second_test_score,top2_val_gap,top2_test_gap,best_val_minus_test,val_score_std,test_score_std,positive_test_ratio
lstm,lstm_seed_42,0.006122181427260731,0.014320616670499442,lstm_seed_92,0.001669222806538806,0.00732059635226634,0.004452958620721925,0.007000020318233102,-0.008198435243238711,0.0058054096359847355,0.00756957123749922,0.875
lstm_signmag,lstm_signmag_seed_52,0.007980102484309581,0.019296562821950358,lstm_signmag_seed_62,0.00579176533984227,0.008072977265700887,0.0021883371444673116,0.011223585556249471,-0.011316460337640777,0.006920502433126053,0.009722875311189863,0.75
